"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","gen.time","n.vr","n.pam","dens","biotic_interactions"
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.000252644093577375,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00015075003913565,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.053511601147588,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.078202948144843,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00745677899588567,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00373967144408242,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.0622322064331071,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",3.10571533026753e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",4.76531297835087e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00256859150420767,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00198042273479891,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00435062544677124,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.000159388172687856,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00012853163767742,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",1.62297057748094e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.144691052775608,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0.00358032693465994,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",1.10197716531202e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","male adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0209968547068633,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.116349300188038,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0052154041231505,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",2.23488370105894e-09,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.102203878916497,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0796999282606203,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0117672617481724,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",3.55228205780026e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.061897783875368,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",7.92398165025368e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000300081818064958,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000165980403351208,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000365888150797025,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",4.3684902331377e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0188553814408626,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",1.10624072652331e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0792669884843193,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",8.14838756261542e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0363556335172152,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.00149922553291684,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.00107060110581202,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",1.45467382331453e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",1.3874575878987e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",5.37844029640525e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000201052123659194,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",8.74164780148205e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0434847003721674,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000340018514395463,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0689484428855245,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.120623491829858,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0096573847907883,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0157932954038701,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0134767049372709,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000371629256618659,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0041050232359649,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",8.20209915237398e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.107979241544867,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.1007333468396,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0392327315028305,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.00127834004644644,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",2.10707940292187e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.131082145061059,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.00109297685816272,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0055472960159162,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000110181664859414,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",7.48461251728327e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.00796085791759639,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0160520085894045,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.00635662460283534,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",1.86119292122557e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.000731553303926012,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0242316047416302,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","female adult","survival",0.0485665079798033,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",5.47684948853502e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.0040885686717992,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.000207837423166595,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.308580501783719,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",9.03888385280438e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.007999740009962,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.000538539179561303,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",6.13942073053283e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",6.03923013523967e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.0348148024405167,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.000485669574999336,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",1.45976338105665e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.200939357526567,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",6.70705388304917e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.0182289271589563,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",1.09310791731583e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.00010064213551124,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",5.65698546136163e-09,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.000776058295768335,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.000387213567803568,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.0165535067367227,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.0319990811367352,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.000409191424182766,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.00781163395653254,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",7.91175305457511e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.140595102012593,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.013254202004585,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.000241925841810256,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",1.03658985871323e-06,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",2.25487557833998e-05,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.0112601578236186,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.000163403690164251,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0.0175325724730951,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",1.25984394839967e-07,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","temperature","C","reproductive","recruitment",0,1,5,27,1,0
"10.1073/pnas.2214244120",2023,"Mammals","Microcebus murinus","Africa","density","D","reproductive","recruitment",0.0380695521119194,1,5,27,1,0
