"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00819890278890523,0.238230239432385
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00496625848728959,0.00139983712317822
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.222328091114039,0.01369874081436
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00256278373640065,0.000451154939948912
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0115769463490832,0.0445537115615604
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0331089239737697,0.00681805591834565
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0194977913288079,0.00240310036411043
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000500125312645587,0.0158699279483678
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0196097748936648,6.94116330220959e-07
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.000889325447211142,0.00931259824087836
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0478060010251655,0.0614661788841889
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00503093435189638,0.00393313297575608
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",2.41355180926537e-05,0.000848121322142169
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0246573816417718,0.108478719593837
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",4.41154212665668e-06,0.00109728892882653
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0666272490741127,0.00127496204750058
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0204969141535071,0.211413846258977
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.17070954659764,0.0712229389653274
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00140411201591079,0.0115888204895706
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00360601065369071,0.00153228821076099
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0637148363448745,0.0294045637183484
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00173055045077657,7.11116191509407e-08
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",1.23753757794668e-06,6.81834324705556e-05
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.121835859054255,0.00116147104068034
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.164599884412179,0.00300152155255458
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0223539353897606,0.316836594975916
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0113003720789141,0.0861466982655189
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0666790686619927,0.000123724608663415
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.0536121107175103,0.00251258867809677
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",1.58661993531982e-07,0.0027956965365984
"10.1073/pnas.2214244120","2023","Mammals","Microcebus murinus","Africa","temperature","A","all","all",0.00121168281421505,0.00691752565108993
