"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00255541895665656,0.144053095381511
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00687393166367146,0.211135512703117
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0891265213537818,0.154362296556494
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0079241218805238,0.207527357633557
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0305277993442207,0.0999169508246413
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.111148602385752,0.16017031690712
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0361372877844065,0.171977711775982
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00678117614466375,0.222003724562176
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.119625871258034,0.0552144755283156
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.124041871195447,0.112180018921865
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0146291811783559,0.298940397476447
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0269219878456081,0.140519088351288
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.198769893588392,0.132649706628006
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.173726383563062,0.140512505988266
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.124329250829403,0.185980315866136
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.113553769514343,0.237293894630902
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0590513319768991,0.242233079274557
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0273088334880148,0.109928133812678
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0529430900554271,0.142985355521957
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0233329894752688,0.245425778846796
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0412251428165552,0.135972425207885
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.129451232589262,0.146534857254517
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.111425147730471,0.0163440004553324
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0156382682257697,0.107382747934309
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.158747021300409,0.174593931343443
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0112562296426748,0.205268206178401
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0484026930763635,0.112114178271142
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.150192427968721,0.0760554885080064
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.137656703449405,0.163989536001504
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00197779080893992,0.13836387321268
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.106276438812789,0.141428325289509
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0295965316197606,0.0663078435333228
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0520974444845417,0.145785391660408
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.012497634635916,0.106295824562825
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.168456501842439,0.223076581095636
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0222235546080908,0.107736158383978
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.180629365852131,0.0597305940348708
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.176607368895054,0.141546034117358
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0370056881357432,0.184190524989791
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0137656324805919,0.0733329068415366
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.143207857908542,0.0400018774202946
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0975042734142462,0.165633211404113
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0231463137550876,0.112603089505182
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0514176867994157,0.209448046958757
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.108595836691358,0.300522080369986
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0304192229801307,0.0920554184335722
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.135869415902206,0.103782779295312
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0200803770140237,0.146899692700842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0880206418939671,0.115840965630962
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.11955307636937,0.0433539357150301
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.013609781462599,0.156112048664935
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0534924939729332,0.0663299615197072
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.248486979748479,0.332947272202683
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0433435360699999,0.0942802725502498
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00086034496466163,0.239912372654278
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.161362002302067,0.200713784946445
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.066637568052013,0.122003646234492
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.103024274157659,0.153144147695661
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00906072430982555,0.203656335499509
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0149168303260639,0.203946738996505
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0134111554660145,0.123228767787271
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.262585312671335,0.303818582867008
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0524968287912052,0.107629154462966
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.102381649326095,0.147113300729108
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0823240761253827,0.160583648714191
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0086526073689571,0.296597029519546
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0026327860633081,0.185389309873529
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0532684805390186,0.0736517384889796
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0233538482429584,0.133683782653197
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0759740357776366,0.220966368627213
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0899452959534537,0.213812065131481
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0941195765808336,0.109735376540164
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0591480367509575,0.140825600728477
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00704790224014845,0.16446783791794
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0920836008615177,0.104545589290374
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0484779424660669,0.147416326995612
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0591109055149458,0.113710195310872
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0253753117297393,0.166986324553655
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0076238466043851,0.159941031874014
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.012126900244453,0.147351609865309
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.169937933675634,0.14544730978949
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0571305220964748,0.194599267855496
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0570991828014623,0.176142674813042
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.145831494433705,0.095010768125886
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0390792875684738,0.148635410601813
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.08892823637142,0.100012562544241
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.030031073996015,0.217662249194638
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0560339171987048,0.191348527615094
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0486071405831078,0.17179025577123
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.134875814251333,0.1502697467267
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0935184723575801,0.144662436519047
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0785856781345944,0.0734051612373925
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0564680462445803,0.0875365193188599
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.00597899206425988,0.0536592814285615
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0180703533432539,0.158522061063974
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0586428288253764,0.150531832488916
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0416510181052059,0.13114109276583
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0827187063390774,0.143344898538478
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Twn","C","all","all",0.0591793224410457,0.08064551912495
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.499455072676564,0.502875047598272
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.480686940758706,0.399898981423445
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.417284665689228,0.4204083565395
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.37258886572141,0.400294919828269
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.432237105045414,0.426741467066657
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.43896826109389,0.451967348162687
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.464520771422304,0.409144265579216
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.344014992292425,0.349764255008401
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.468132874620332,0.503694494753166
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.455782164901522,0.420814273589986
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.501263146793745,0.533703649520935
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.320400232218688,0.39629170625497
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.481417866963116,0.397777580936721
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.435745131389732,0.568706519917562
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.480047141057593,0.306183822257335
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.452364389045676,0.386412413640966
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.479111072975383,0.426593613770207
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.524207598007261,0.510232512412891
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.563882737389958,0.564359595607163
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.485032194020739,0.472936361159311
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.325813264420883,0.384495190188509
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.465007043547797,0.424762262023458
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.488837356793227,0.558852841412751
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.398900588999465,0.46580525401257
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.431599423466869,0.349391928669539
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.403475477325647,0.462267632374662
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.514635890421909,0.525617927956625
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.517132045460487,0.390581941674021
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.441345840089732,0.563409076998403
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.351827919018365,0.445906285682852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.467430412148796,0.486803275217658
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.481228006255037,0.501243046990869
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.49119121301055,0.527933744790529
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.512930613980805,0.556750672648572
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.548860323361914,0.538136709128641
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.416172422034447,0.542727858235088
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.379021995336805,0.324719720862275
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.497778307348611,0.512648299029386
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.444555706892664,0.517323293220493
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.460812866908434,0.452702577262435
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.4362334087304,0.464474046512507
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.615691102612518,0.771943529828851
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.449896115049531,0.484548897661346
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.495249080634337,0.510080019207411
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.592237962154344,0.586492431706651
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.398050337203304,0.400468732427394
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.501727064875789,0.516519053895652
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.512906109327802,0.530183919301991
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.5792567430801,0.587501986324032
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.48071084288557,0.49328958059469
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.572424402833696,0.706318863767429
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.496394329604585,0.432729190767625
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.50334024139302,0.453256321092781
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.653558426667066,0.465980190367533
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.426634544539231,0.440677271310685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.447067460679486,0.538433284048093
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.525158750388119,0.498209310095769
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.590128655719058,0.630981172451681
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.350817392062499,0.450196983375573
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.625087276490237,0.602342403812247
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.498243367777777,0.561441647227818
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.446711007638557,0.401790027438075
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.47372998925606,0.337593947907494
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.473076656603876,0.462306084289245
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.504518710250248,0.538960069470551
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.601550431247371,0.661304451870978
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.451451148243491,0.482128667079061
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.410236310627455,0.452553625701005
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.582585563228966,0.657444662282202
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.480806705195044,0.461219144726177
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.559548550861358,0.675176995277931
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.489643728968282,0.374886729203479
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.643989183514963,0.67252747248144
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.518342520957305,0.544915508417099
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.651496551296536,0.588413205077725
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.338270083030118,0.394335070369717
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.492266948373172,0.420677420886391
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.619810397441026,0.757935488314727
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.53726810976806,0.481229481394607
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.458092958748715,0.441951862719346
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.350376666515132,0.290336281388813
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.655962094501885,0.640992883314669
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.371873446970577,0.268751131626448
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.682613953991799,0.568200380415209
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.40579154312737,0.45339224690349
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.452325825877025,0.45799773034015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.401151680857561,0.454358009616928
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.460670218643414,0.488801280325562
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.428823473826119,0.462545254591622
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.393942288482558,0.337526888443158
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.429195576379647,0.492313120921523
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.465419063386818,0.558635983900004
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.671037711867531,0.732693928633644
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.453080807607209,0.515384271170528
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.569106377982203,0.552118424674645
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.457499673860171,0.486683427016292
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.396418917778106,0.455620036250776
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.482517484227285,0.510125731951788
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.424634461131791,0.345770155202044
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pbr","C","all","all",0.418826314818362,0.501027238280008
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pwn","C","all","all",0.0076882618848945,0.170002752914834
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pwn","C","all","all",0.00677030757571451,0.152280579409756
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Pwn","C","all","all",0.0222553364718768,0.111879014381127
