"Name","locality","Longitude","Latitude","Altitude","month","year","pet","pr","tas","tasmax","tasmin","X","pet_c","pet_scaled","pr_scaled","tas_scaled"
"Kodská stena","Ks",14.12305,49.93391,350,11,1993,1473,42.32,-0.25,2.35000000000002,-2.84999999999997,7,7.94721871643863,-1.57788681577954,0.505497827644013,-2.36252644070035
"Radotánské údolí","Ru",14.312,49.99823,290,11,1993,1309,48.04,-0.0499999999999545,2.55000000000001,-2.64999999999998,8,7.9156633159855,-1.66186554022804,0.783341913919688,-2.31537761256644
"Haknovec","Hk",14.19022,49.93912,287,11,1994,1916,21.81,6.55000000000001,9.15000000000003,3.95000000000005,5,11.6243836694908,0.599715765180209,-0.655331049675238,1.43951803392429
"Císarská rokle","Cr",14.13109,49.92955,270,11,1994,1914,22.89,6.45000000000005,9.05000000000001,3.85000000000002,6,11.5587583027652,0.645570369776825,-0.635936334607073,1.44971805462535
"Kodská stena","Ks",14.12305,49.93391,350,11,1994,2282,22.87,6.45000000000005,9.05000000000001,3.75,7,11.7089092767959,0.736958705594577,-0.628062182464485,1.50739611899188
"Radotánské údolí","Ru",14.312,49.99823,290,11,1994,2108,21.57,6.45000000000005,9.15000000000003,3.75,8,11.8878242411859,0.71311129412356,-0.748107582845639,1.36849184265123
"Haknovec","Hk",14.19022,49.93912,287,11,1995,1566,30.43,1.35000000000002,4.15000000000003,-0.949999999999989,5,8.88806206822823,-1.07978960057964,-0.13528928689498,-1.54014453726658
"Císarská rokle","Cr",14.13109,49.92955,270,11,1995,1538,32.34,1.25,4.05000000000001,-0.949999999999989,6,8.69315917610346,-1.14221497568975,-0.0874777010962157,-1.52793020400784
"Kodská stena","Ks",14.12305,49.93391,350,11,1995,1807,32.31,1.25,4.05000000000001,-0.949999999999989,7,8.69114006417073,-1.12009716710394,-0.0778921826997434,-1.49612586763493
"Radotánské údolí","Ru",14.312,49.99823,290,11,1995,1681,28.5,1.35000000000002,4.15000000000003,-0.949999999999989,8,8.8864979754272,-1.08139816501883,-0.34716519476163,-1.52192880682726
"Haknovec","Hk",14.19022,49.93912,287,11,1996,1770,26.03,5.05000000000001,7.75,2.65000000000003,5,10.7005376599691,0.0326755717279555,-0.400739838662165,0.579999984542307
"Císarská rokle","Cr",14.13109,49.92955,270,11,1996,1878,27.21,4.95000000000005,7.65000000000003,2.55000000000001,6,10.6345886241111,0.0690008863309469,-0.385212387859252,0.590781056942708
"Kodská stena","Ks",14.12305,49.93391,350,11,1996,2253,26.9,4.85000000000002,7.55000000000001,2.45000000000005,7,10.5897998810022,0.0482881913099825,-0.393190879598817,0.583235507722088
"Radotánské údolí","Ru",14.312,49.99823,290,11,1996,1972,26.25,5.05000000000001,7.75,2.55000000000001,8,10.7980929927707,0.0615549953251628,-0.477341294788905,0.575043036912019
"Haknovec","Hk",14.19022,49.93912,287,11,1997,1470,29.34,3.25,6.25,0.650000000000034,5,10.568871630879,-0.0481386871819518,-0.201048628128215,-0.451421674716078
"Císarská rokle","Cr",14.13109,49.92955,270,11,1997,1370,29.65,3.15000000000003,6.15000000000003,0.550000000000011,6,10.5181408076135,-0.00364838896684052,-0.243599788307243,-0.43994334027647
"Kodská stena","Ks",14.12305,49.93391,350,11,1997,1626,29.04,3.15000000000003,6.15000000000003,0.550000000000011,7,10.5265080828185,0.00934008188568256,-0.268470138126725,-0.398685141752048
"Radotánské údolí","Ru",14.312,49.99823,290,11,1997,1385,33.43,3.25,6.25,0.650000000000034,8,10.4499366761752,-0.146609578622905,-0.061934895590755,-0.445105427609804
"Haknovec","Hk",14.19022,49.93912,287,11,1998,1497,29.34,1.75,4.15000000000003,-0.349999999999966,5,8.16602738047344,-1.52296160630783,-0.201048628128215,-1.31093972409806
"Císarská rokle","Cr",14.13109,49.92955,270,11,1998,1479,30.33,1.65000000000003,4.05000000000001,-0.449999999999989,6,8.10987168769442,-1.50611542996805,-0.204133981874716,-1.29888033795911
"Kodská stena","Ks",14.12305,49.93391,350,11,1998,1761,30.33,1.55000000000001,3.85000000000002,-0.549999999999955,7,7.89425859997269,-1.61047707977004,-0.193288008921586,-1.32284575302184
"Radotánské údolí","Ru",14.312,49.99823,290,11,1998,1609,30.43,1.65000000000003,4.05000000000001,-0.449999999999989,8,8.07059805532086,-1.56922920859724,-0.235503028960456,-1.35190406274029
"Haknovec","Hk",14.19022,49.93912,287,11,1999,1463,26.01,2.85000000000002,5.95000000000005,0.650000000000034,5,10.0947260025201,-0.339160812144485,-0.401946432079289,-0.680626487884593
"Císarská rokle","Cr",14.13109,49.92955,270,11,1999,1382,27.78,2.75,5.85000000000002,0.550000000000011,6,10.0180536443449,-0.315641959047607,-0.352130755996693,-0.668993206325194
"Kodská stena","Ks",14.12305,49.93391,350,11,1999,1656,27.62,2.65000000000003,5.75,0.450000000000045,7,9.9685427231356,-0.33401713828429,-0.351228760972692,-0.687485332773855
"Radotánské údolí","Ru",14.312,49.99823,290,11,1999,1503,28.07,2.75,5.95000000000005,0.450000000000045,8,10.2706333465535,-0.253816024230911,-0.372043293877954,-0.728480001088086
"Haknovec","Hk",14.19022,49.93912,287,11,2000,1522,27.94,5.65000000000003,8.95000000000005,2.65000000000003,5,12.9902717053666,1.43807346561352,-0.285510167326864,0.923807204295112
"Císarská rokle","Cr",14.13109,49.92955,270,11,2000,1450,29.15,5.45000000000005,8.85000000000002,2.55000000000001,6,12.9170413683446,1.4929738104902,-0.272618763625278,0.877093389503589
"Kodská stena","Ks",14.12305,49.93391,350,11,2000,1752,29.22,5.35000000000002,8.75,2.45000000000005,7,12.8549517873401,1.44220315094995,-0.257979608470194,0.872035698743895
"Radotánské údolí","Ru",14.312,49.99823,290,11,2000,1593,28.1,5.65000000000003,9.05000000000001,2.65000000000003,8,13.1288713194464,1.45514015869168,-0.370307612544257,0.915092525085971
"Haknovec","Hk",14.19022,49.93912,287,11,2001,1511,35.26,2.75,5.15000000000003,0.25,5,9.01832464210317,-0.999836757434416,0.156103023340362,-0.737927691176739
"Císarská rokle","Cr",14.13109,49.92955,270,11,2001,1496,36.9,2.65000000000003,5.05000000000001,0.150000000000034,6,8.94748886474059,-0.98354418114905,0.177175353804261,-0.726255672837351
"Kodská stena","Ks",14.12305,49.93391,350,11,2001,1785,37,2.55000000000001,4.95000000000005,0.0500000000000114,7,8.89735742667252,-0.99319642118732,0.195444395573205,-0.745245370978229
"Radotánské údolí","Ru",14.312,49.99823,290,11,2001,1671,36.64,2.65000000000003,5.05000000000001,0.0500000000000114,8,9.03972982273934,-0.989780001881884,0.123783007114825,-0.785154915783723
"Haknovec","Hk",14.19022,49.93912,287,11,2002,1480,81.27,5.05000000000001,8.05000000000001,2.15000000000003,5,10.8559020644248,0.128035470509928,2.93187117943313,0.579999984542307
"Císarská rokle","Cr",14.13109,49.92955,270,11,2002,1459,85.29,4.95000000000005,7.95000000000005,2.05000000000001,6,10.7307121917525,0.128970302145064,2.98563178508367,0.590781056942708
"Kodská stena","Ks",14.12305,49.93391,350,11,2002,1725,85.02,4.85000000000002,7.85000000000002,2.05000000000001,7,10.5406755080148,0.0180583430607663,2.99408458505444,0.583235507722088
"Radotánské údolí","Ru",14.312,49.99823,290,11,2002,1544,84.11,5.05000000000001,8.05000000000001,2.05000000000001,8,10.8969690953845,0.120673560156922,2.87020943746806,0.575043036912019
"Haknovec","Hk",14.19022,49.93912,287,11,2003,1658,11.65,5.15000000000003,8.65000000000003,2.15000000000003,5,13.4092187499071,1.69521568491636,-1.26828050557401,0.637301187834452
"Císarská rokle","Cr",14.13109,49.92955,270,11,2003,1623,13.11,5.05000000000001,8.45000000000005,2.05000000000001,6,13.1396160688426,1.6318333544228,-1.20354749182783,0.648043523454864
"Kodská stena","Ks",14.12305,49.93391,350,11,2003,1940,12.94,4.95000000000005,8.45000000000005,2.05000000000001,7,13.139109634655,1.61706642310535,-1.20678973518312,0.640995545926463
"Radotánské údolí","Ru",14.312,49.99823,290,11,2003,1704,10.79,5.35000000000002,8.85000000000002,2.25,8,13.6227235327713,1.75041710953192,-1.37179574208743,0.745067780998995
"Haknovec","Hk",14.19022,49.93912,287,11,2004,1809,50.64,4.35000000000002,6.65000000000003,1.85000000000002,5,9.24538803887588,-0.860469296726778,1.08397336110839,0.178891561497388
"Císarská rokle","Cr",14.13109,49.92955,270,11,2004,1848,51.56,4.25,6.45000000000005,1.75,6,8.99938961283542,-0.951164426423627,1.02801171012904,0.189943791357448
"Kodská stena","Ks",14.12305,49.93391,350,11,2004,2181,51.53,4.15000000000003,6.35000000000002,1.65000000000003,7,8.95473012865691,-0.957890768022407,1.04226326173652,0.178915240291565
"Radotánské údolí","Ru",14.312,49.99823,290,11,2004,2013,53.95,4.35000000000002,6.65000000000003,1.75,8,9.28588920570582,-0.842599954770831,1.125271136658,0.17831863404243
"Haknovec","Hk",14.19022,49.93912,287,11,2005,1373,12.71,3.15000000000003,6.05000000000001,0.650000000000034,5,10.5241295695655,-0.0756005659379214,-1.20433105446646,-0.508722878008191
"Císarská rokle","Cr",14.13109,49.92955,270,11,2005,1310,12.83,3.05000000000001,5.95000000000005,0.550000000000011,6,10.4769155276812,-0.0293679498921411,-1.21979811800593,-0.497205806788659
"Kodská stena","Ks",14.12305,49.93391,350,11,2005,1576,12.77,3.05000000000001,5.95000000000005,0.450000000000045,7,10.600223588766,0.0547026671542999,-1.21669745763651,-0.456445179956423
"Radotánské údolí","Ru",14.312,49.99823,290,11,2005,1419,14.16,3.25,6.15000000000003,0.650000000000034,8,10.6329413412058,-0.037190084244264,-1.1768208722688,-0.445105427609804
"Haknovec","Hk",14.19022,49.93912,287,11,2006,2000,16.35,6.45000000000005,9.35000000000002,3.55000000000001,5,12.7467569889107,1.28860847847881,-0.984731052549973,1.38221683063218
"Císarská rokle","Cr",14.13109,49.92955,270,11,2006,2003,16.23,6.35000000000002,9.15000000000003,3.45000000000005,6,12.5035255132141,1.23499020802392,-1.0224690858433,1.39245558811316
"Kodská stena","Ks",14.12305,49.93391,350,11,2006,2388,16.05,6.25,9.15000000000003,3.35000000000002,7,12.6488048590942,1.31534574842356,-1.02553669500638,1.39187604258313
"Radotánské údolí","Ru",14.312,49.99823,290,11,2006,2232,17.67,6.55000000000001,9.35000000000002,3.55000000000001,8,12.6680819086741,1.17963163909574,-0.973746156226249,1.42516675734687
"Haknovec","Hk",14.19022,49.93912,287,11,2007,1642,45.6,2.55000000000001,4.65000000000003,0.25,5,7.93660528131938,-1.66377679644313,0.779911819993247,-0.852530097760996
"Císarská rokle","Cr",14.13109,49.92955,270,11,2007,1625,46.31,2.35000000000002,4.55000000000001,0.150000000000034,6,7.88722160053412,-1.64502200600953,0.723312469289675,-0.898043072373886
"Kodská stena","Ks",14.12305,49.93391,350,11,2007,1926,46.18,2.35000000000002,4.45000000000005,0.0500000000000114,7,7.84664886258718,-1.63977486107138,0.730461408056291,-0.860765447386945
"Radotánské údolí","Ru",14.312,49.99823,290,11,2007,1804,48.83,2.55000000000001,4.75,0.25,8,8.01975215324587,-1.59963025272002,0.829048189040375,-0.841829830479393
"Haknovec","Hk",14.19022,49.93912,287,11,2008,1699,25.9,4.95000000000005,8.15000000000003,2.25,5,12.038673463464,0.853999447199337,-0.408582695873469,0.522698781250194
"Císarská rokle","Cr",14.13109,49.92955,270,11,2008,1655,25.56,4.85000000000002,7.95000000000005,2.15000000000003,6,11.8085973851287,0.801439572143172,-0.480975006408767,0.533518590430519
"Kodská stena","Ks",14.12305,49.93391,350,11,2008,1977,25.1,4.75,7.85000000000002,2.05000000000001,7,11.7608080320598,0.768895835791779,-0.498096176164127,0.525475469517714
"Radotánské údolí","Ru",14.312,49.99823,290,11,2008,1825,27.18,5.05000000000001,8.15000000000003,2.15000000000003,8,12.1008091292261,0.840456128506613,-0.423535173444298,0.575043036912019
"Haknovec","Hk",14.19022,49.93912,287,11,2009,1793,33.79,6.65000000000003,9.85000000000002,3.95000000000005,5,12.788926884447,1.31449160778425,0.0674184071817794,1.49681923721643
"Císarská rokle","Cr",14.13109,49.92955,270,11,2009,1853,36.03,6.55000000000001,9.65000000000003,3.85000000000002,6,12.4914343078362,1.22744676638111,0.126682336750881,1.50698052113751
"Kodská stena","Ks",14.12305,49.93391,350,11,2009,2255,35.75,6.45000000000005,9.55000000000001,3.75,7,12.441267533824,1.18763273210515,0.122593495180628,1.50739611899188
"Radotánské údolí","Ru",14.312,49.99823,290,11,2009,1990,35.04,6.65000000000003,9.85000000000002,3.95000000000005,8,12.7109258253622,1.20524825220467,0.0312133359843177,1.48184167204254
"Haknovec","Hk",14.19022,49.93912,287,11,2010,1928,57.54,5.45000000000005,7.85000000000002,2.95000000000005,5,9.77254308341105,-0.536910938134836,1.50024809001602,0.809204797710855
"Císarská rokle","Cr",14.13109,49.92955,270,11,2010,1874,59.15,5.35000000000002,7.75,2.85000000000002,6,9.70021101385873,-0.513937104959994,1.46851975545681,0.8198309229914
"Kodská stena","Ks",14.12305,49.93391,350,11,2010,2191,58.98,5.25,7.65000000000003,2.65000000000003,7,9.81073255673922,-0.431129367758922,1.47645462807628,0.81427566053952
"Radotánské údolí","Ru",14.312,49.99823,290,11,2010,2022,63.22,5.45000000000005,7.85000000000002,2.95000000000005,8,9.61015550531231,-0.6487193531969,1.66159666877037,0.801742695694664
"Haknovec","Hk",14.19022,49.93912,287,11,2011,1292,1.24,2.85000000000002,6.75,0.150000000000034,5,12.5742522091198,1.18272812320758,-1.89631237918683,-0.680626487884593
"Císarská rokle","Cr",14.13109,49.92955,270,11,2011,1155,1.25,2.75,6.75,0.150000000000034,6,12.5821704353608,1.28405507477413,-1.89187758637162,-0.668993206325194
"Kodská stena","Ks",14.12305,49.93391,350,11,2011,1384,1.25,2.85000000000002,6.75,0.150000000000034,7,12.5784815714108,1.27207064513413,-1.8880913556545,-0.571965256365139
"Radotánské údolí","Ru",14.312,49.99823,290,11,2011,1235,1.54,3.15000000000003,7.05000000000001,0.350000000000023,8,12.8180366275526,1.26929038914256,-1.90696415331067,-0.501780342305441
"Haknovec","Hk",14.19022,49.93912,287,11,2012,1443,41.05,5.05000000000001,7.95000000000005,2.55000000000001,5,10.920609794361,0.167751920354073,0.505411817597635,0.579999984542307
"Císarská rokle","Cr",14.13109,49.92955,270,11,2012,1398,42.34,4.95000000000005,7.85000000000002,2.45000000000005,6,10.8517194072459,0.204464087909407,0.492901805264479,0.590781056942708
"Kodská stena","Ks",14.12305,49.93391,350,11,2012,1661,42.7,4.85000000000002,7.85000000000002,2.45000000000005,7,10.8410546430728,0.202903769431288,0.527644501363356,0.583235507722088
"Radotánské údolí","Ru",14.312,49.99823,290,11,2012,1533,44.48,5.15000000000003,8.05000000000001,2.55000000000001,8,10.9993403529516,0.181881897332487,0.577374395654309,0.631717951607688
"Haknovec","Hk",14.19022,49.93912,287,11,2013,1661,24.19,4.95000000000005,7.35000000000002,2.25,5,10.5455260378745,-0.0624677955366726,-0.511746433037534,0.522698781250194
"Císarská rokle","Cr",14.13109,49.92955,270,11,2013,1645,25.06,4.75,7.15000000000003,2.15000000000003,6,10.2956055786516,-0.142483307461423,-0.509993981726802,0.476256123918329
"Kodská stena","Ks",14.12305,49.93391,350,11,2013,1970,25.06,4.65000000000003,7.05000000000001,2.05000000000001,7,10.2450462760202,-0.163864117782208,-0.50042740497669,0.467715431313372
"Radotánské údolí","Ru",14.312,49.99823,290,11,2013,1782,25.92,4.85000000000002,7.25,2.15000000000003,8,10.4201857418197,-0.164397825681677,-0.496433789459572,0.461693207520713
"Haknovec","Hk",14.19022,49.93912,287,11,2014,1599,18.78,6.55000000000001,9.55000000000001,4.55000000000001,5,11.5722912343443,0.567742358142183,-0.838129952369459,1.43951803392429
"Císarská rokle","Cr",14.13109,49.92955,270,11,2014,1516,20.36,6.45000000000005,9.45000000000005,4.45000000000005,6,11.4958628870029,0.606331279580804,-0.782772349716329,1.44971805462535
"Kodská stena","Ks",14.12305,49.93391,350,11,2014,1782,20.07,6.35000000000002,9.45000000000005,4.35000000000002,7,11.6580653650915,0.705670698404858,-0.791248199343857,1.44963608078751
"Radotánské údolí","Ru",14.312,49.99823,290,11,2014,1555,20.41,6.65000000000003,9.75,4.65000000000003,8,11.7456451954045,0.628101661729547,-0.815220594415256,1.48184167204254
"Haknovec","Hk",14.19022,49.93912,287,11,2015,2332,50.74,7.15000000000003,10.35,3.95000000000005,5,13.4414790779694,1.71501649855497,1.090006328194,1.78332525367709
"Císarská rokle","Cr",14.13109,49.92955,270,11,2015,2374,53.04,7.05000000000001,10.25,3.85000000000002,6,13.3445509319134,1.75968778512958,1.11390787707042,1.79329285369839
"Kodská stena","Ks",14.12305,49.93391,350,11,2015,2835,52.97,6.95000000000005,10.15,3.75,7,13.2866805985248,1.70787771641029,1.12618749898877,1.79619631001369
"Radotánské údolí","Ru",14.312,49.99823,290,11,2015,2592,50.34,7.15000000000003,10.35,3.85000000000002,8,13.5443604554431,1.70356339518658,0.916410816169792,1.76521624552082
"Haknovec","Hk",14.19022,49.93912,287,11,2016,1554,27.9,4.05000000000001,6.85000000000002,1.55000000000001,5,10.5048538197335,-0.0874316771847933,-0.287923354161112,0.00698795162098537
"Císarská rokle","Cr",14.13109,49.92955,270,11,2016,1481,28.45,3.75,6.55000000000001,1.25,6,10.3521183276261,-0.107226225091208,-0.313245329070526,-0.0963685412034326
"Kodská stena","Ks",14.12305,49.93391,350,11,2016,1748,28.18,3.45000000000005,6.35000000000002,1.05000000000001,7,10.2552749022819,-0.15756968996798,-0.318591557596818,-0.225405027138957
"Radotánské údolí","Ru",14.312,49.99823,290,11,2016,1599,29.75,3.55000000000001,6.35000000000002,1.05000000000001,8,10.180649640817,-0.307617776128048,-0.274845139190921,-0.275080683522828
"Haknovec","Hk",14.19022,49.93912,287,11,2017,1701,34.42,5.05000000000001,7.45000000000005,2.55000000000001,5,10.0889270576573,-0.342720101011799,0.105426099821172,0.579999984542307
"Císarská rokle","Cr",14.13109,49.92955,270,11,2017,1701,35.97,4.95000000000005,7.25,2.45000000000005,6,9.82326238733687,-0.437168013220346,0.123200059712716,0.590781056942708
"Kodská stena","Ks",14.12305,49.93391,350,11,2017,2028,35.86,4.75,7.15000000000003,2.35000000000002,7,9.77774452229614,-0.451429337297686,0.129004374415175,0.525475469517714
"Radotánské údolí","Ru",14.312,49.99823,290,11,2017,1858,36.13,4.95000000000005,7.35000000000002,2.45000000000005,8,9.96739515725607,-0.435123803153707,0.0942764244419758,0.518368122216382
"Haknovec","Hk",14.19022,49.93912,287,11,2018,1483,12.37,4.65000000000003,8.05000000000001,2.25,5,12.1200374796357,0.903939228282459,-1.22484314255756,0.350795171373791
"Císarská rokle","Cr",14.13109,49.92955,270,11,2018,1337,13.12,4.55000000000001,7.95000000000005,2.15000000000003,6,12.0580986559722,0.957098021205042,-1.20296711232147,0.361731190893984
"Kodská stena","Ks",14.12305,49.93391,350,11,2018,1614,12.86,4.45000000000005,7.95000000000005,2.05000000000001,7,12.1941569894006,1.03556739662246,-1.21145219280824,0.352195354904656
"Radotánské údolí","Ru",14.312,49.99823,290,11,2018,1427,13.88,4.75,8.25,2.35000000000002,8,12.286535719845,0.95150307714471,-1.19302056471664,0.405018292825043
"Haknovec","Hk",14.19022,49.93912,287,12,1979,1766,39.32,4.05000000000001,6.25,1.55000000000001,5,9.15795137564759,1.0838673213732,0.706851570259584,1.43488267828992
"Císarská rokle","Cr",14.13109,49.92955,270,12,1979,2080,40.89,3.95000000000005,6.15000000000003,1.45000000000005,6,9.08823975648287,1.12265258634966,0.741542311905568,1.44114015268454
"Kodská stena","Ks",14.12305,49.93391,350,12,1979,2458,40.72,3.75,5.95000000000005,1.35000000000002,7,8.85968291904945,0.922275595454941,0.743220210593412,1.39402172823065
"Radotánské údolí","Ru",14.312,49.99823,290,12,1979,2197,41.33,3.95000000000005,6.25,1.35000000000002,8,9.36329066406891,1.19552840345361,0.701651367868277,1.40587231251396
"Haknovec","Hk",14.19022,49.93912,287,12,1980,1523,23.14,0.25,2.05000000000001,-2.44999999999999,5,7.36010710385861,-0.616434925366989,-0.526598607076021,-0.292742679342003
"Císarská rokle","Cr",14.13109,49.92955,270,12,1980,1771,22.9,0.150000000000034,1.95000000000005,-2.54999999999995,6,7.32490415459209,-0.564379590097043,-0.589530669828191,-0.291341604940851
"Kodská stena","Ks",14.12305,49.93391,350,12,1980,2098,22.65,0.0500000000000114,1.85000000000002,-2.64999999999998,7,7.28294002382905,-0.579675416077354,-0.598437052685605,-0.31003222964679
"Radotánské údolí","Ru",14.312,49.99823,290,12,1980,1886,25.24,0.25,2.05000000000001,-2.44999999999999,8,7.29667680380565,-0.685780760176158,-0.46078381633689,-0.308523425495435
"Haknovec","Hk",14.19022,49.93912,287,12,1981,1248,41.16,-3.04999999999995,-0.849999999999966,-6.94999999999999,5,7.1157985949449,-0.847488478292563,0.847120317249541,-1.7930489109697
"Císarská rokle","Cr",14.13109,49.92955,270,12,1981,1206,43.39,-3.14999999999998,-0.949999999999989,-7.04999999999995,6,7.03967823672359,-0.837263152638826,0.926516322707925,-1.7958652365629
"Kodská stena","Ks",14.12305,49.93391,350,12,1981,1412,43.19,-3.25,-1.04999999999995,-7.14999999999998,7,6.98582431015215,-0.862697618398293,0.926612210609968,-1.82986413802397
"Radotánské údolí","Ru",14.312,49.99823,290,12,1981,1338,39.51,-3.04999999999995,-0.75,-7.04999999999995,8,7.29865151623486,-0.683983112023281,0.570163982209271,-1.83757908371999
"Haknovec","Hk",14.19022,49.93912,287,12,1982,1402,30.75,2.25,4.55000000000001,0.0500000000000114,5,8.31228559100587,0.284083126390156,0.0535346345509226,0.616533824674796
"Císarská rokle","Cr",14.13109,49.92955,270,12,1982,1654,31.73,2.15000000000003,4.45000000000005,-0.0499999999999545,6,8.25614406985657,0.326563517589379,0.0637975363257328,0.620490899072509
"Kodská stena","Ks",14.12305,49.93391,350,12,1982,1971,31.64,2.05000000000001,4.35000000000002,-0.149999999999977,7,8.21241617827768,0.305711576691765,0.0690504291560313,0.611078017854529
"Radotánské údolí","Ru",14.312,49.99823,290,12,1982,1739,31.2,2.15000000000003,4.45000000000005,-0.0499999999999545,8,8.22792891475846,0.161969834974649,-0.0301987512117936,0.571841953482365
"Haknovec","Hk",14.19022,49.93912,287,12,1983,1350,9.57,0.0500000000000114,3.05000000000001,-1.84999999999997,5,8.48662442509586,0.448963208580095,-1.56108061612696,-0.383670329743678
"Císarská rokle","Cr",14.13109,49.92955,270,12,1983,1596,10.02,-0.0499999999999545,2.95000000000005,-1.94999999999999,6,8.43641024524769,0.499029177491961,-1.54251677348193,-0.382524855342182
"Kodská stena","Ks",14.12305,49.93391,350,12,1983,1910,9.93,-0.0499999999999545,2.85000000000002,-1.94999999999999,7,8.27718570718687,0.367408800606023,-1.54286872888423,-0.35608774202184
"Radotánské údolí","Ru",14.312,49.99823,290,12,1983,1681,9.42,0.150000000000034,3.15000000000003,-1.75,8,8.50339943958362,0.412740059944235,-1.60371263014209,-0.354858445441618
"Haknovec","Hk",14.19022,49.93912,287,12,1984,855,11.46,-0.149999999999977,2.35000000000002,-1.75,5,7.22626160399779,-0.743018638817859,-1.41700021840358,-0.474597980145353
"Císarská rokle","Cr",14.13109,49.92955,270,12,1984,1039,11.78,-0.149999999999977,2.25,-1.75,6,7.06570272777135,-0.812364798788233,-1.41229506987707,-0.42811648054286
"Kodská stena","Ks",14.12305,49.93391,350,12,1984,1252,11.68,-0.25,2.25,-1.84999999999997,7,7.1832761834937,-0.6746117600169,-1.41293512563363,-0.448198766771993
"Radotánské údolí","Ru",14.312,49.99823,290,12,1984,1081,12.33,-0.0499999999999545,2.45000000000005,-1.75,8,7.34173735729429,-0.644760599697024,-1.39347730472028,-0.447528485334011
"Haknovec","Hk",14.19022,49.93912,287,12,1985,1481,29.43,3.35000000000002,5.55000000000001,1.25,5,8.48671707425364,0.449050831058642,-0.0470929448114383,1.11663590188405
"Císarská rokle","Cr",14.13109,49.92955,270,12,1985,1739,30.4,3.25,5.45000000000005,1.15000000000003,6,8.4310884205742,0.493937639924209,-0.0346086374211211,1.12199877627984
"Kodská stena","Ks",14.12305,49.93391,350,12,1985,2085,30.35,3.15000000000003,5.35000000000002,1.05000000000001,7,8.38809476522152,0.473056951872911,-0.0267291983829798,1.11768865398027
"Radotánské údolí","Ru",14.312,49.99823,290,12,1985,1870,30.5,3.35000000000002,5.65000000000003,1.25,8,8.61532892107075,0.514633288887953,-0.0807708226191035,1.12786219283675
"Haknovec","Hk",14.19022,49.93912,287,12,1986,1614,38.64,1.05000000000001,3.35000000000002,-0.849999999999966,5,7.27769466701283,-0.694376076181338,0.655013120285034,0.0709679222647218
"Císarská rokle","Cr",14.13109,49.92955,270,12,1986,1889,38.82,0.950000000000045,3.25,-0.949999999999989,6,7.2392054741655,-0.646369899374333,0.588383830961216,0.0733913966644984
"Kodská stena","Ks",14.12305,49.93391,350,12,1986,2229,38.57,0.850000000000023,3.15000000000003,-1.04999999999995,7,7.20172730593724,-0.657035855852697,0.583587498028393,0.0584118693537433
"Radotánské údolí","Ru",14.312,49.99823,290,12,1986,2000,40.68,1.05000000000001,3.35000000000002,-0.949999999999989,8,7.33912157742975,-0.647141833426175,0.654691587275775,0.0621567340741638
"Haknovec","Hk",14.19022,49.93912,287,12,1987,1212,41.33,1.35000000000002,3.55000000000001,-0.449999999999989,5,7.04280221145499,-0.916524443642494,0.860079929743178,0.207359397867247
"Císarská rokle","Cr",14.13109,49.92955,270,12,1987,1417,41.81,1.25,3.45000000000005,-0.549999999999955,6,7.00033679448381,-0.874902203795711,0.809612747880835,0.210166272266482
"Kodská stena","Ks",14.12305,49.93391,350,12,1987,1704,41.55,1.25,3.45000000000005,-0.549999999999955,7,7.0031635397547,-0.846180865083792,0.804845862420838,0.242633918853997
"Radotánské údolí","Ru",14.312,49.99823,290,12,1987,1542,42.66,1.45000000000005,3.65000000000003,-0.349999999999966,8,7.02748704632385,-0.930833388169892,0.797738303542166,0.247496813858976
"Haknovec","Hk",14.19022,49.93912,287,12,1988,1646,40.18,2.35000000000002,4.15000000000003,0.25,5,7.15295533130193,-0.812347680337616,0.772411962874455,0.661997649875647
"Císarská rokle","Cr",14.13109,49.92955,270,12,1988,1860,41.05,2.25,3.95000000000005,0.150000000000034,6,6.92551810325219,-0.946483325036634,0.753380648596918,0.666082524273162
"Kodská stena","Ks",14.12305,49.93391,350,12,1988,2205,40.98,2.15000000000003,3.85000000000002,0.0500000000000114,7,6.88851155197281,-0.955394402398721,0.762524631647786,0.657133530229606
"Radotánské údolí","Ru",14.312,49.99823,290,12,1988,2005,43.66,2.35000000000002,4.05000000000001,0.150000000000034,8,7.0196070044184,-0.938006859388469,0.869984119838323,0.664511993374758
"Haknovec","Hk",14.19022,49.93912,287,12,1989,1358,19.32,1.35000000000002,4.55000000000001,-1.25,5,10.0873032768608,1.96279724341404,-0.81780872310952,0.207359397867247
"Císarská rokle","Cr",14.13109,49.92955,270,12,1989,1630,19.74,1.25,4.45000000000005,-1.25,6,9.92175687594758,1.92010157941052,-0.82333781948237,0.210166272266482
"Kodská stena","Ks",14.12305,49.93391,350,12,1989,1970,19.88,1.25,4.45000000000005,-1.25,7,9.91646921459317,1.92893384669982,-0.804103384687977,0.242633918853997
"Radotánské údolí","Ru",14.312,49.99823,290,12,1989,1734,20.87,1.45000000000005,4.65000000000003,-1.14999999999998,8,10.0747426768455,1.8431874639367,-0.776498033551096,0.247496813858976
"Haknovec","Hk",14.19022,49.93912,287,12,1990,1343,21.81,-0.549999999999955,1.85000000000002,-2.64999999999998,5,7.29392628790075,-0.679025101740985,-0.627988516585067,-0.656453280948702
