"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.00855919088638333,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.0623192015583453,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.0728212925660323,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.0181002357904718,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.0527021035211682,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.0604682703910979,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 2","fecundity",0.00296766028133984,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000111698547263187,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000240080171258055,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000175900611658816,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.0124035259214762,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",8.6651469796649e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.0328174371493792,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.10637625824855e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000318470879217063,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00437559454469248,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.57011455113468e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.7534465042592e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",9.58969565171179e-10,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000293062430410984,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",5.65497838613106e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.28898445715857e-10,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00219799368059916,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.15612077041979e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00110510005746403,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000130098284302193,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.75118261121255e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.12368411374932e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.37780303844481e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.53352478032919e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000468940821501299,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000405444549499808,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.78626009153233e-08,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",3.47503312585054e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",3.61683438069719e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00240874039900152,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000773949441559857,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",5.40490467286551e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.7640742590087e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000100381614646454,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.23922616001961e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",8.53567248535602e-12,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000382149046193567,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",6.37133350300694e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.00400166383559e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.0160397799411753,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000299461507934405,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00124667100970044,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000324516730584743,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.28959699378048e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.0027047831818675,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000275287969071038,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.58384173720121e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00103754540190451,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000976710082129507,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",7.06981141683439e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00482257822529133,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",6.0951189129744e-08,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",7.21005182102221e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000106466625925215,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00108861122300599,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000199199613451582,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",9.06953918885119e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",7.05648765048506e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00101541602327114,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.06711171723877e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000121282899726037,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.07215040058612e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.47232291267705e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.53237922525315e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.09544968596518e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000625678890659541,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00047639293296145,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",6.82339397895647e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.21761158022505e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",8.52020396717744e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.33182239089379e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",1.00688651788482e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00010310937429003,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",2.19596137985321e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00215020269892769,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",4.10611516385707e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.00024326783549854,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",5.03751120841264e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",0.000349042853440169,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 3","fecundity",9.89735507253118e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0166053086830951,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000639119849867211,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",5.6362447209706e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0248103492711907,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000251983095767334,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",3.91291652263234e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000106277032240437,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0141214367793777,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",3.81949463235457e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0307507818053364,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0013452253198873,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",3.54251036152566e-10,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",1.67814318029148e-05,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0390571695587116,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",9.788557988178e-09,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000405901218511842,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00265180394811243,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",9.28196020151124e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00833340501439082,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00276216441978194,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00499094342657137,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0240831617141602,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.012928744520169,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",1.73247853201756e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0192116360329286,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00980504956182757,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00707472579743657,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00011900141445767,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",1.36535496237652e-06,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0157869605963895,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0187363163151975,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0382699990125916,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0351247306623884,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",3.45985664616643e-07,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00698729578618237,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00403635003471992,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00859369355154758,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000268106145880849,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000491582159008759,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00184269551094404,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000308481474913359,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0063510888049898,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00202209605622013,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0171481145363968,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00999760642301855,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00552147319452589,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.00685690492615778,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000208259574162755,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.0179416480220554,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0,1.9,10,49,1,0,0,20
"Rangifer tarandus","10.1038/s41467-019-09332-5",2019,"Mammals","Europe","winterlength","C","age class 4","fecundity",0.000287503625944386,1.9,10,49,1,0,0,20
