"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.26333278458844e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.61288815506814e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.90855944965126e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.63662947206918e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.48698077874759e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.64423193325504e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.16901518214801e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.02019313111865e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.2394142487917e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.15772972417565e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.42331145812607e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.42991791969013e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.079635978129e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.67325560725831e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.88314278018456e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.93249847422985e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",5.3396091697226e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.68149745295062e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.62742539283765e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.99482775965212e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.1447893127908e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.28687274526498e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.75036403098234e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.74278181935774e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.02757036907576e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.63818287789769e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.67796744852932e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.29485926580009e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.0139005760434e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.60021904519001e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.9030121529361e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.61706617002169e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.51014681546446e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.78391060077484e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.47669366724222e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.546054069379e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.70484309299987e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.76288678093276e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.00393772091476e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.16784474591902e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.57514945420488e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.33809062006108e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.28411507916413e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.71471916891974e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.68446754261955e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.18599807528007e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.18190945016356e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.63536842420024e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.14489812054313e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.86769348399488e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.55102045606938e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.58730385731398e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.55178258845308e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.92419599021838e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.5413044320491e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.30839618722223e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.37614308080082e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.8429969131945e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.76988805962745e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.22162443210489e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.7544030425683e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.14705422135758e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.96155214354978e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.80478267529467e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.50566511356783e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.64847328631289e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.19287535983394e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.41679697255143e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",4.11854300873723e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.62220331614056e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.86946736461161e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.6507862517924e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.8053006217089e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.82987823512139e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.20270717336216e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.87768128595112e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",3.79840471919514e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.59682404521823e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.46787827343607e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.76215686447833e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",2.35468105665782e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m","C","all","all",1.55369758509068e-05,1,2.8,3,12,0,0,1,37,0.000113552504344956
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000212444466862301,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000209829892990238,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000202205826305125,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000211532515333384,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000219378335601105,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000209759671692449,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000224193900144143,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000217307876224524,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000214606645855631,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000202039085378588,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000198192244761267,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000205772012671841,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000190879954348838,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000190758120127628,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000199395152852635,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000197715275305768,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000187827996456229,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000185275700497113,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000201390222586913,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000196115127823953,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000195677702658902,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000197716205777743,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000200869755741466,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000208357318073034,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000178650827845599,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000172272130860847,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000190016661424765,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000176342228883624,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000191369574760946,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.00018698830221152,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000174281346042718,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000187420531808719,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000190225247243136,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000185246330275531,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000176649808240557,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000183987957910694,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000188173633419053,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000183166254704902,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000182898759276801,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000197758322832096,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000182626893559992,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.00018540378142416,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000189594544337004,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000193055514874496,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000184738968923298,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000172891873868006,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000187046111336691,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000182446822400196,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000197209035489379,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000195902363931451,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000196600545865045,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000171445490024364,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000183589038636127,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000186002952427131,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000185825960663685,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000182316695701031,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000179612593466006,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000176898674902657,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000181761146226228,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000179290893068443,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000179467074269011,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.00017888024267383,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000182251966471416,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000170098269282404,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000179392181833021,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000173355852866396,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000178609575634965,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000180052017493111,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000170064542857007,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000171502117006516,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000170266194062298,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000174029553644132,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000174177941443619,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000169042275405987,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000172686689955847,0,2.8,3,12,0,0,1,37,0.000830409318038541
"Spheniscus magellanicus","10.1073/pnas.2209821120","2022","Birds","South America","SSTA_m_l","C","all","all",0.000185065031529984,0,2.8,3,12,0,0,1,37,0.000830409318038541
