"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length"
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000364969651654685,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00036696507044956,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000375472200352602,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000383645435499343,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00037187180178937,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000364772711878216,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000364344530066833,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000363106502648208,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000365787556406061,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000377195888824542,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000364049422931588,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000370029734862202,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000371925369057348,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000369567386845858,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000371125841242548,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359965858901893,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00035836368485147,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000369303905939008,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000368897093450367,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359851358445882,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00035892431372421,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000372249038077741,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000367828790842048,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000372744426645585,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000362046865803952,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000365534527514063,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000364240378458686,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000362462670745161,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359554286886999,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000358763192731525,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360957359440637,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000354249595298795,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000352885516079129,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000355999709795237,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000354932422266612,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000361805013906805,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360454132123298,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00035094120315936,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000348329164352384,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360328128052786,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359783210370504,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000350597292677006,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360706511068958,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359636752538454,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000355860055610292,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360416215382433,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360056121315808,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359523474496412,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000365042165429502,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000361109507574045,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359131402405215,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000359607245111897,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000367076395086278,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000360395400372188,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000363153881603636,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000367446720349983,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000370245435509654,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000365088319692132,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000372674561935323,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000370365158858014,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000375878100246524,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000365803656979288,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000373036172346105,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000371968293641828,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000375572259164748,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000381329011196437,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000380201273756798,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000379343670070827,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000377736327998053,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000387756683632619,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000384976385904429,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000377633325248694,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.000381903066783606,2.8,3,12,0,0,1,37
"Spheniscus magellanicus","10.1073/pnas.2209821120",2022,"Birds","South America","SSTA_b","C","juvenile","survival",0.00038371996859649,2.8,3,12,0,0,1,37
