"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"96",12,2005,-1.52527832229377,0.786002103901253,0.191426521119911,1.05605779247152,-1.38888725353724,0.910169799755848,0.471096944612422
"97",1,2006,-0.854513379972041,0.647794504099667,0.155221857537582,0.852329224590441,-0.0664193739490367,-0.0047168505398385,0.0795388017765819
"98",2,2006,-0.95802568930212,0.453405004123816,-0.112543003450632,0.754032395631273,-0.262069025312154,1.16961349207609,-0.41240068394243
"99",3,2006,0.0172297227765539,-0.458425325778986,0.388498081754856,-1.09187924651007,-0.412082460688749,-1.07311305091653,-0.478497827554349
"100",4,2006,-0.865485906998758,1.43167018918271,1.49044376022597,1.24323920214942,1.6332397042067,0.467290431955796,-0.860442417775464
"101",5,2006,-0.957670956762877,1.56584132497302,1.34556364233304,1.50975219076378,1.23023926213442,0.107526407003339,-1.10889508611319
"102",6,2006,0.146274657100695,0.617644529369707,1.08034446295184,0.0915617529183697,0.604098996797242,-0.427583429397606,-1.07493958586254
"103",7,2006,0.932661547728403,-0.0699693923595132,0.51015875331305,-0.448399942613524,-0.447710550512752,-0.150727553535917,-0.0896319270950066
"104",8,2006,0.438964155313906,-1.58110822308607,-0.943035956655209,-1.95430894400521,0.024380429991629,-1.6414517080405,0.334307383647191
"105",9,2006,0.213422905272057,-1.91697874447458,-2.9973491313694,-2.42085470868782,-1.76543085842796,-2.69274056376713,-0.377652277042158
"106",10,2006,1.50270947017063,-0.495991035666751,-1.02952277122153,-0.927122641068237,-0.368649480396289,-0.0399525355002292,0.313749755537022
"107",11,2006,-1.12021986040366,0.381442508852469,-0.169687885135919,0.62643008670021,-2.76869752683809,2.18614764671662,0.335504104112309
"108",12,2006,0.576821103561214,-1.07257976108728,-1.32771236186078,-0.863184599974254,-0.848003717070749,-0.770319564359763,0.708257907616654
"109",1,2007,-0.225349745344428,-1.69755586011041,-1.18086344412948,-1.83840047088912,-1.98809482072007,-1.65581977801972,0.896904655617204
"110",2,2007,-0.128409510047118,-0.0825470064370187,-0.162380805583052,-0.050814742366142,-0.285497910436312,-0.138520176338714,1.02861519812325
"111",3,2007,0.699992344206828,0.112092914165459,-0.462150539486842,0.47582358914414,-1.6695988257652,1.55907560319509,1.0196958121702
"112",4,2007,1.70689363733326,-0.923908278970374,-0.995419080967293,-0.863341920929374,-0.133727227235351,-0.619402742832048,1.50829100503813
"113",5,2007,2.42746545960738,-1.13506831144402,-0.458311202390889,-1.52311499067548,0.383912560731897,-1.7751003367238,1.72672815596257
"114",6,2007,1.18175221139325,-0.505693574266212,-0.847663045976187,-0.108321748200093,-0.191817569676805,0.000633297096251129,1.89028169196354
"115",7,2007,0.659813151751036,-0.188427050223146,-0.388082629027216,-0.0270329528256414,-0.759643452041604,1.0950560018491,2.16623150916389
"116",8,2007,-0.23109157579483,1.32309522763463,1.67126192101531,1.02809425285421,1.08382002907624,1.21624862960093,1.86507217612837
"117",9,2007,-0.819924212565182,0.390326857913766,0.429577264559166,0.230431495123996,0.0167410733569348,-0.515113956189806,1.31768972108497
"118",10,2007,-1.15025164738262,0.381512457173774,-0.380117076050496,0.708621431711479,-0.555259171547054,-0.0399525355002292,0.558555023029767
"119",11,2007,-0.303839880352511,0.768217691217875,0.471105760299542,0.814294087661949,-0.636538023715146,0.611213529369594,0.661239476680939
"120",12,2007,1.03244856532289,-0.470930926498772,-0.285861278739374,-0.599220030239591,-0.348726606486295,0.448035224624056,0.667010016728132
"121",1,2008,-0.382640654001331,-1.32810803628108,-1.42268883809638,-1.09105494208624,-1.23449660630005,-1.30201200784546,0.640117170792988
"122",2,2008,-0.032684566286926,-0.178056773405228,-0.536665563839023,0.113264876557102,-0.332355680684629,0.588220750558401,0.683435684236174
"123",3,2008,-1.06577305604388,-0.640991162561209,-1.12349989008602,-0.214336712469309,-0.771372850710591,-0.477145808476162,0.472681347297266
"124",4,2008,-0.795393821322136,-0.459495450899544,-1.11521969981998,0.00958384246562241,-1.64827031132854,-0.076056155438125,0.0848976715960194
"125",5,2008,0.192407441106507,-0.837919934628912,-0.995086549604877,-0.62092054072044,-0.744523041138129,0.882725654420393,-0.151509566417231
"126",6,2008,-0.861513484668937,-0.204848070950329,-0.428291992312376,0.0494160213002929,-1.23907620977424,-0.366409611327054,-0.731383467967516
"127",7,2008,-0.339349988447774,-1.26018681184648,-0.788785104420643,-1.46463797680783,-0.0577944236016874,-0.981249923792588,-1.08001046391204
"128",8,2008,0.767590214520102,-0.433389359387795,-0.15543735553422,-0.603088255901327,-0.429665112473204,-0.0827060693269956,-0.484751594349076
"129",9,2008,-0.779461825420953,-0.0435899765501097,0.129486759208111,-0.566981687670721,0.907827039249383,-0.66028906336163,-0.443941792141511
"130",10,2008,0.962911387892446,-0.0231470927341029,-0.786579633459704,0.0307776501888043,-0.74186886269782,-0.714438424672211,0.213251301780194
"131",11,2008,-0.57596654036956,-0.0529039526273978,-0.25648861798375,0.0368731405926376,0.589453690580549,0.069829926531551,0.265985977926389
"132",12,2008,-0.686509585868874,0.541145020057092,0.76689923980739,0.269663345137008,-0.265513754722218,1.1202309702703,-0.0730635604274404
"133",1,2009,-0.806116177308378,0.677203286096032,0.155221857537583,0.908058623487787,0.762538661912977,0.191843021779195,-0.209452800202929
"134",2,2009,-0.650139659355522,0.651413862561659,-0.118521195870829,1.08792260059251,0.206691680049001,1.19282085210262,-0.2879306514245
"135",3,2009,-0.286173614200621,-0.153952471434708,-0.284953247941864,-0.0396895691363306,0.234640241350568,-0.633236392348368,-0.0740716505796645
"136",4,2009,-0.0664361302852701,-0.581583359309917,-0.731313171223868,-0.49065443747078,-1.26963454030524,0.0446875306494127,0.206011923040068
"137",5,2009,1.66797972516534,0.744455567923117,1.13653093500451,0.324516344744424,2.03626469204158,-0.169330467074181,0.229675240580259
"138",6,2009,0.529769994985945,-1.91558817878894,-1.09492227992826,-2.50545785136506,-0.610721025715778,-2.14045033537303,0.662548745994267
"139",7,2009,-0.604512514115919,0.49129427228008,0.226327833242706,0.639943672720955,-0.525693775894966,0.0569030390282549,0.312726603059473
"140",8,2009,-1.00784407937311,0.594251861636453,0.417060787297426,0.685661612718294,-1.71612748279023,1.08635315970814,-0.418552159780041
"141",9,2009,0.0484608653763528,-0.696351823178373,-1.22895865340783,-0.967940858680494,-0.44817334363043,0.428524240427034,-0.0425412487784003
"142",10,2009,0.247365092779502,-0.367033596685119,-0.282005424262066,-1.17863836000165,-1.67491731845165,-1.25402713600979,-0.3410336957445
"143",11,2009,0.153332908476131,0.195294025361097,0.118796903446579,0.185026051920189,0.16302178995596,1.30024720570892,-0.257515297825149
"144",12,2009,-0.386209667889591,-1.48067490082755,-1.14770667734242,-1.61108421422247,0.108944078216123,-2.28275999206381,-0.152348466515129
"145",1,2010,1.20236773323362,-0.914547039457203,-0.777821120851335,-0.91243507382552,0.197340001097968,-1.85237965033875,0.222765454950375
"146",2,2010,1.22237580745782,-1.16491884026495,-0.534087746487346,-1.45477099740049,0.39393975816428,-1.88269840089179,0.650321014450369
"147",3,2010,0.158490954796611,-1.77061727765121,-1.64347383602813,-1.63732851714005,0.522072553368042,0.764452613274599,0.827858046843384
"148",4,2010,0.851770192078474,-0.677338581592563,-0.627849000396547,-0.697924481747219,-0.449257036421431,-1.22312117326974,1.03772902141738
"149",5,2010,-0.512829312303964,-0.654316059523637,-0.636376101226299,-0.597333757715079,-1.71175355702672,-0.612301465598211,0.963964654661083
"150",6,2010,-0.384169361942157,0.29741094729737,0.0395612640871322,0.501119633960493,0.268976231966064,1.34645729464837,0.528492512391026
"151",7,2010,1.63207574586757,-0.498673297008847,-0.381404254437328,-0.536278619628109,-0.213760874366114,0.541374421677979,1.23572746505831
"152",8,2010,-1.81873955014165,-0.0564014114577027,-0.456577997139304,0.215973599558902,-0.353990855395732,0.69666675002976,1.0785931841844
"153",9,2010,-0.318813110240497,1.21099565353022,1.27894056988313,1.46033996350229,1.0627985115785,0.718874454770682,0.579710381958123
"154",10,2010,0.00772077290453083,0.567822703830464,0.616491983344629,0.412943425522386,-0.908814859474965,1.17412206500934,0.395742488835417
"155",11,2010,-1.09712497822484,-0.82310870104797,-1.19820374187202,-0.532760553230695,-1.11627391191781,-0.225470220471016,0.315065269710851
"156",12,2010,0.487846374811495,2.02088277398582,2.10241944684865,1.7244724972185,-0.63997158766056,1.16224320437319,0.243589693414455
"157",1,2011,-0.951307785299366,-0.92557533270584,-1.62420999973545,-0.323703988038171,-2.13881446360407,0.0739070983877745,-0.0118434145014848
"158",2,2011,-0.947389584439876,-1.8704494166673,-2.3552440994095,-1.11242293052224,-3.94040398980501,0.297524379799556,-0.21371683173033
"159",3,2011,-1.06577305604388,1.33071987468679,0.891698674602057,1.42015582979265,0.450214475363674,-0.179162187255978,-0.603161277536539
"160",4,2011,-0.893522741269406,0.512420055269309,0.0718955233566496,0.762930734162677,-0.259939150909783,0.708777804130873,-1.12734147854373
"161",5,2011,-0.957670956762877,-1.32108802701121,-1.68153963786892,-0.884306284280296,-2.19536881497102,0.273640531449853,-0.920769449920347
"162",6,2011,-0.826585865932831,0.72828289696164,0.517110961033785,0.840494835006782,0.143305195154373,0.12298093323735,-1.08107072849568
"163",7,2011,-0.339349988447774,1.0102516305398,0.97764497460538,0.968925386672996,0.722037830220442,-0.289147948578693,-2.1139365303282
"164",8,2011,-0.440217249835137,1.6330630959327,1.24767948007629,1.81476383154482,1.53786557154107,1.47603956938652,-1.80663524565607
"165",9,2011,-0.620724768162823,-0.0190642424282387,-0.446579835885432,-0.0150996826291793,0.985312775413944,1.00922466911432,-1.56896860344763
"166",10,2011,-0.409598464721857,0.168065661617971,-0.340405216993274,0.16456260706828,0.041891840135396,0.567084764754556,-1.82841407723967
"167",11,2011,-0.499771075564786,-0.208027688870208,0.146879493485584,-0.430495837409739,1.06918957878321,0.119046617698646,-1.85323430790131
