"","Month","Year","sum_prcp","mean_tavg","mean_tmin","mean_tmax","min_tmin","max_tmax","SPEI"
"222",6,2003,-0.288248121601163,0.813436932387262,-1.13537565369543,-1.19177492527662,0.479454809368784,-2.4056695907819,-0.0708133040812726
"223",7,2003,-0.969554962395514,0.598689927552809,-1.56872719183043,0.244628316118674,-0.743951432752639,-0.526404258373567,-0.192322797200255
"224",8,2003,1.21332396173156,-0.786731409454512,-0.691595901376044,-0.682078803028993,0.106451705447436,-0.90300391587697,0.214541998739786
"225",9,2003,0.375909434372029,0.16072156573436,-0.259853310854443,0.107243139560478,-0.452264987973985,0.183323682836013,0.0639886734535525
"226",10,2003,-1.19541712689967,1.78893365588289,1.44489275587431,1.5895154876548,0.851753323413972,0.628063653390818,-0.45797106593901
"227",11,2003,0.639430410797551,-0.190284960060901,-0.219202293199786,-0.463522861743108,-1.41323262503903,-0.549677841322667,-0.402778307379164
"228",12,2003,0.214047369667894,0.94471947350594,0.868982884022828,0.47505587105996,0.547361923297944,0.181111244722612,-0.0392490569238927
"229",1,2004,-0.28548184367271,0.249597250848145,0.262473029222022,0.435215528848722,-0.125967610074008,-0.064102981691303,0.133304988936441
"230",2,2004,-0.722689138410386,-0.472393298798632,-0.488494203277306,-0.722405993123595,-0.113493023050324,-0.285463102737054,-0.0965422322724732
"231",3,2004,-1.40116749772584,1.59307070196594,1.42403494407323,2.17311748588331,1.24041098926247,1.53599318306903,-0.654977185831356
"232",4,2004,1.2205593036863,0.709642803083522,0.705887648046329,0.598772213586512,0.499440066430688,-0.326959817966773,-0.242051253017972
"233",5,2004,-1.02041269548301,1.05562187793798,0.643055568557275,0.987078882221672,0.626597745826928,0.0208405439687091,-0.583988029137489
"234",6,2004,-0.114080072295324,-0.100169858016646,-0.0879327155311623,0.0640900230189233,-0.030239046890707,-0.629414412020133,-0.603045103087877
"235",7,2004,0.115974302057415,-0.191538256775164,-0.273994679262638,-0.203272276690247,-0.0231683811451359,-0.468932418014521,-0.533334697958609
"236",8,2004,-1.16510535659962,-0.0291193955830419,-0.44458301645246,-0.416581927175603,-1.16124921524891,-0.534207711313413,-1.0050231027582
"237",9,2004,-0.103307821522099,-0.239112961058894,-0.482990932906475,-0.412487996284733,-0.322960336010293,-0.768588771905446,-1.13410936965739
"238",10,2004,-0.484055605079572,-0.120367300273859,-0.0919483965272377,-0.197051895506655,0.0766010019494666,-0.491640064075091,-0.779907748276071
"239",11,2004,1.00214123526223,0.50018889927695,0.267855318585213,0.246248802654103,-0.544472406897713,-0.00909094376768096,-0.695448555415662
"240",12,2004,-0.323676019062419,0.464114424275489,0.226053695734342,-0.143736163136124,0.597919933934154,-0.274402050428015,-0.94100135078845
"241",1,2005,1.700179040318,2.3937556849762,2.05007441273975,1.05072420519323,0.975183359079537,0.309294465085136,-0.180784121967777
"242",2,2005,0.375404360093151,0.958400609609967,0.967179880646775,0.856324948847916,0.858687710760249,-0.372418629645448,0.189952571813229
"243",3,2005,0.0417511173339045,-0.151155346725524,-0.100533580239297,-0.319724248121272,0.145337144587623,-1.101765325153,0.432256687085329
"244",4,2005,-0.392076824972729,0.618633650337432,0.304584734685299,0.920574968496484,-0.564112303457297,0.297775916554234,0.1579108572376
