Plot,TagID,Transplant,Year_t,Height_t,Width_t,Perp_t,Goodbuds_t,Year_t1,Recruit,Newplant,Survival_t1,Height_t1,Width_t1,Perp_t1,Goodbuds_t1,comments,
T3,AD6,0,2006,99,65,38,13,2007,0,0,1,100,65,47,13,,
T3,AD7,0,2006,135,82,63,7,2007,0,0,1,137,85,49,11,,
T3,AD8,0,2006,121,76,64,12,2007,0,0,1,119,96,53,1,,
T3,LJ13,0,2006,52,26,21,0,2007,0,0,1,50,27,17,0,,
T3,LJ14,0,2006,69,51,37,0,2007,0,0,1,62,49,44,0,,
T3,LJ17,0,2006,71,51,29,0,2007,0,0,1,57,50,38,0,,
T3,LJ18,0,2006,93,67,32,0,2007,0,0,1,92,68,39,0,,
T3,LJ19,0,2006,73,49,28,0,2007,0,0,1,67,48,33,3,,
T3,LJ2,0,2006,67,62,51,0,2007,0,0,1,68,66,47,0,,
T3,LJ20,0,2006,49,35,19,0,2007,0,0,1,42,31,18,0,,
T3,LJ4,0,2006,90,68,65,3,2007,0,0,1,83,80,61,9,,
T3,LJ6,0,2006,65,39,30,0,2007,0,0,1,54,49,37,0,,
T3,LJ8,0,2006,48,29,28,0,2007,0,0,1,53,27,31,0,,
T3,SJ10,0,2006,31,19,9,0,2007,0,0,1,28,19,13,0,,
T3,SJ11,0,2006,20,21,8,0,2007,0,0,1,25,27,22,0,,
T3,SJ12,0,2006,39,24,12,0,2007,0,0,1,41,26,18,0,,
T3,SJ13,0,2006,26,16,9,0,2007,0,0,1,22,9,8,0,,
T3,SJ14,0,2006,22,31,11,0,2007,0,0,0,,,,,,
T3,SJ15,0,2006,33,23,22,0,2007,0,0,1,36,24,19,0,,
T3,SJ19,0,2006,25,11,5,0,2007,0,0,1,29,8,4,0,,
T3,SJ5,0,2006,29,21,17,0,2007,0,0,1,32,22,17,0,,
T3,SJ9,0,2006,33,23,9,0,2007,0,0,1,32,21,12,0,,
T1,AD10,0,2007,113,77,47,9,2008,0,0,1,112,56,40,0,,
T1,AD11,0,2007,94,49,40,3,2008,0,0,1,105,39,34,0,,
T1,AD14,0,2007,103,102,64,3,2008,0,0,1,107,94,38,0,,
T1,AD15,0,2007,111,52,30,5,2008,0,0,1,104,57,35,3,,
T1,AD16,0,2007,62,78,27,2,2008,0,0,1,67,77,21,7,,
T1,AD17,0,2007,98,65,42,29,2008,0,0,1,103,71,58,13,,
T1,AD18,0,2007,109,64,34,3,2008,0,0,1,100,67,54,0,,
T1,AD19,0,2007,112,69,46,8,2008,0,0,1,91,61,47,0,,
T1,AD20,0,2007,119,86,50,4,2008,0,0,1,123,58,37,3,,
T1,AD21,0,2007,89,127,56,9,2008,0,0,1,86,115,44,2,,
T1,AD22,0,2007,90,50,40,0,2008,0,0,1,88,41,32,0,,
T1,AD23,0,2007,89,105,82,15,2008,0,0,1,89,113,67,0,,
T1,AD27,0,2007,124,59,52,11,2008,0,0,1,139,49,45,13,,
T1,AD28,0,2007,107,77,46,8,2008,0,0,1,107,76,44,0,,
T1,AD29,0,2007,147,143,54,19,2008,0,0,1,131,128,58,2,,
T1,AD3,0,2007,98,65,56,13,2008,0,0,1,93,53,42,0,,
T1,AD4,0,2007,111,106,36,20,2008,0,0,1,113,100,32,2,,
T1,AD6,0,2007,68,117,75,5,2008,0,0,1,78,88,72,0,,
T1,AD8,0,2007,179,98,66,26,2008,0,0,1,168,73,40,1,,
T1,AD9,0,2007,94,63,51,9,2008,0,0,1,91,60,35,4,,
T1,LJ11,0,2007,61,40,32,0,2008,0,0,1,57,31,21,0,,
T1,LJ12,0,2007,83,65,29,0,2008,0,0,1,92,0,30,2,,
T1,LJ13,0,2007,73,43,30,0,2008,0,0,1,83,32,31,0,,
T1,LJ14,0,2007,63,34,30,0,2008,0,0,1,61,32,24,0,,
T1,LJ15,0,2007,,,,,2008,0,0,0,,,,,,
T1,LJ16,0,2007,86,76,59,3,2008,0,0,1,85,76,60,1,,
T1,LJ17,0,2007,49,37,24,0,2008,0,0,0,,,,,,
T1,LJ3,0,2007,50,42,33,0,2008,0,0,1,47,44,36,0,,
T1,LJ8,0,2007,47,29,29,0,2008,0,0,1,50,33,26,0,,
T1,LJ9,0,2007,100,50,41,0,2008,0,0,1,105,39,37,1,,
T1,SJ11,0,2007,41,19,12,0,2008,0,0,1,37,18,17,0,,
T1,SJ13,0,2007,34,22,22,0,2008,0,0,1,43,23,20,0,,
T1,SJ17,0,2007,8,2,2,0,2008,0,0,1,10,6,2,0,,
T1,SJ2,0,2007,63,25,16,0,2008,0,0,1,60,46,23,0,,
T1,SJ20,0,2007,22,4,2,0,2008,0,0,0,,,,,,
T1,SJ3,0,2007,40,42,23,0,2008,0,0,1,44,43,25,0,,
T1,SJ4,0,2007,58,42,40,0,2008,0,0,1,65,35,32,0,,
T1,SJ5,0,2007,36,20,16,0,2008,0,0,1,43,21,16,0,,
T1,SJ7,0,2007,50,32,27,0,2008,0,0,1,34,38,22,0,,
T1,SJ9,0,2007,15,10,5,0,2008,0,0,1,18,6,3,0,,
T2,AD1,0,2007,135,88,58,54,2008,0,0,1,134,88,63,0,,
T2,AD11,0,2007,73,65,40,1,2008,0,0,1,81,68,31,0,,
T2,AD12,0,2007,151,129,62,14,2008,0,0,1,151,114,43,4,,
T2,AD14,0,2007,100,106,52,31,2008,0,0,1,101,102,37,0,,
T2,AD15,0,2007,122,83,53,5,2008,0,0,1,120,85,36,0,,
T2,AD16,0,2007,77,75,53,5,2008,0,0,1,51,51,37,0,,
T2,AD17,0,2007,86,54,48,6,2008,0,0,1,87,60,54,0,,
T2,AD18,0,2007,131,86,81,15,2008,0,0,1,124,86,83,0,,
T2,AD19,0,2007,140,52,46,23,2008,0,0,1,130,45,41,0,,
T2,AD22,0,2007,84,67,35,7,2008,0,0,1,62,66,41,0,,
T2,AD23,0,2007,132,142,62,9,2008,0,0,1,100,129,69,2,,
T2,AD24,0,2007,156,110,57,3,2008,0,0,1,150,95,64,0,,
T2,AD28,0,2007,108,61,55,6,2008,0,0,1,111,69,56,2,,
T2,AD29,0,2007,109,99,31,7,2008,0,0,1,110,91,35,1,,
T2,AD3,0,2007,112,48,38,0,2008,0,0,1,106,42,33,0,,
T2,AD30,0,2007,111,67,42,10,2008,0,0,1,99,61,42,3,,
T2,AD4,0,2007,187,122,70,30,2008,0,0,1,196,118,70,2,,
T2,AD6,0,2007,89,55,54,9,2008,0,0,1,92,57,45,0,,
T2,AD7,0,2007,165,100,59,23,2008,0,0,1,173,96,60,0,,
T2,AD9,0,2007,84,47,65,12,2008,0,0,1,81,66,46,0,,
T2,LJ10,0,2007,80,35,24,0,2008,0,0,1,79,29,24,0,,
T2,LJ11,0,2007,71,24,22,0,2008,0,0,1,63,16,4,0,,
T2,LJ12,0,2007,71,43,30,0,2008,0,0,1,71,38,28,0,,
T2,LJ14,0,2007,55,46,31,0,2008,0,0,1,55,33,31,0,,
T2,LJ17,0,2007,75,57,38,0,2008,0,0,1,90,57,28,0,,
T2,LJ2,0,2007,60,52,35,0,2008,0,0,1,52,54,32,0,,
T2,LJ5,0,2007,72,68,50,0,2008,0,0,1,69,55,38,0,,
T2,LJ6,0,2007,76,59,52,0,2008,0,0,1,82,59,35,0,,
T2,LJ7,0,2007,133,70,78,6,2008,0,0,1,144,83,53,0,,
T2,LJ9,0,2007,60,36,24,0,2008,0,0,1,54,36,25,0,,
T2,SJ1,0,2007,15,17,3,0,2008,0,0,1,18,16,3,0,,
T2,SJ10,0,2007,21,9,9,0,2008,0,0,1,31,26,19,0,,
T2,SJ12,0,2007,39,22,13,0,2008,0,0,1,41,13,12,0,,
T2,SJ13,0,2007,19,21,11,0,2008,0,0,1,15,10,7,0,,
T2,SJ14,0,2007,35,21,9,0,2008,0,0,1,39,20,7,0,,
T2,SJ16,0,2007,32,30,14,0,2008,0,0,1,33,29,20,0,,
T2,SJ17,0,2007,23,16,10,0,2008,0,0,1,21,15,7,0,,
T2,SJ2,0,2007,32,16,10,0,2008,0,0,1,44,16,8,0,,
T2,SJ9,0,2007,26,21,10,0,2008,0,0,1,30,20,12,0,,
T3,AD1,0,2007,104,70,25,2,2008,0,0,1,100,71,23,0,,
T3,AD10,0,2007,108,83,65,10,2008,0,0,1,109,92,52,0,,
T3,AD12,0,2007,98,107,77,1,2008,0,0,1,98,72,42,0,,
T3,AD13,0,2007,86,73,49,0,2008,0,0,1,86,56,67,2,,
T3,AD15,0,2007,77,79,53,3,2008,0,0,1,91,62,65,0,,
T3,AD17,0,2007,104,95,40,10,2008,0,0,1,105,103,46,0,,
T3,AD18,0,2007,137,107,51,4,2008,0,0,1,134,111,51,0,,
T3,AD19,0,2007,89,67,39,2,2008,0,0,1,93,57,34,1,,
T3,AD20,0,2007,103,55,40,7,2008,0,0,1,100,48,44,0,,
T3,AD21,0,2007,74,65,53,4,2008,0,0,1,66,63,54,0,,
T3,AD22,0,2007,94,41,31,8,2008,0,0,1,94,36,33,0,,
T3,AD24,0,2007,115,116,45,20,2008,0,0,1,115,104,64,0,,
T3,AD25,0,2007,85,72,58,0,2008,0,0,1,82,56,52,0,,
T3,AD28,0,2007,98,62,34,0,2008,0,0,1,98,57,30,0,,
T3,AD3,0,2007,103,91,80,15,2008,0,0,1,97,87,54,0,,
T3,AD30,0,2007,99,51,46,0,2008,0,0,1,94,29,25,0,,
T3,AD5,0,2007,94,96,71,2,2008,0,0,1,88,70,63,1,,
T3,AD6,0,2007,100,65,47,13,2008,0,0,1,99,46,21,2,,
T3,AD7,0,2007,137,85,49,11,2008,0,0,1,129,84,59,0,,
T3,AD8,0,2007,119,96,53,1,2008,0,0,1,114,85,48,0,,
T3,LJ13,0,2007,50,27,17,0,2008,0,0,1,57,28,16,0,,
T3,LJ14,0,2007,62,49,44,0,2008,0,0,1,67,36,30,0,,
T3,LJ17,0,2007,57,50,38,0,2008,0,0,1,73,49,37,1,,
T3,LJ18,0,2007,92,68,39,0,2008,0,0,1,92,60,34,0,,
T3,LJ19,0,2007,67,48,33,3,2008,0,0,1,77,49,29,0,,
T3,LJ2,0,2007,68,66,47,0,2008,0,0,1,71,66,48,0,,
T3,LJ20,0,2007,42,31,18,0,2008,0,0,1,38,17,13,0,,
T3,LJ4,0,2007,83,80,61,9,2008,0,0,1,92,69,56,0,,
T3,LJ6,0,2007,54,49,37,0,2008,0,0,1,69,43,23,0,,
T3,LJ8,0,2007,53,27,31,0,2008,0,0,1,53,30,24,0,,
T3,SJ10,0,2007,28,19,13,0,2008,0,0,1,38,20,10,0,,
T3,SJ11,0,2007,25,27,22,0,2008,0,0,1,27,30,16,0,,
T3,SJ12,0,2007,41,26,18,0,2008,0,0,1,50,9,3,0,,
T3,SJ13,0,2007,22,9,8,0,2008,0,0,1,23,7,6,0,,
T3,SJ14,0,2007,,,,,2008,0,0,0,,,,,,
T3,SJ15,0,2007,36,24,19,0,2008,0,0,1,29,10,3,0,,
T3,SJ19,0,2007,29,8,4,0,2008,0,0,1,10,6,2,0,,
T3,SJ5,0,2007,32,22,17,0,2008,0,0,1,32,23,16,0,,
T3,SJ9,0,2007,32,21,12,0,2008,0,0,1,38,20,10,0,,
1,1,0,2009,65,30,24,0,2010,0,0,1,55,52,40,0,,
1,2,0,2009,14,30,25,0,2010,0,0,1,23,24,8,0,,
1,3,0,2009,46,28,16,1,2010,0,0,1,39,27,14,0,,
1,4,0,2009,40,48,23,0,2010,0,0,1,48,54,21,0,,
1,5,0,2009,47,30,10,0,2010,0,0,1,51,34,14,0,,
1,6,0,2009,41,15,12,0,2010,0,0,1,32,16,16,0,,
1,7,0,2009,59,25,20,0,2010,0,0,1,55,32,27,0,,
1,8,0,2009,24,8,4,0,2010,0,0,1,24,12,8,0,,
1,9,0,2009,75,66,46,0,2010,0,0,1,78,68,46,2,,
1,10,0,2009,36,19,8,0,2010,0,0,1,38,15,3,0,,
1,11,0,2009,26,22,12,0,2010,0,0,1,29,22,19,0,,
1,12,0,2009,73,31,24,0,2010,0,0,1,60,6,4,0,,
1,13,0,2009,85,66,39,0,2010,0,0,1,86,70,52,0,,
1,14,0,2009,73,48,26,0,2010,0,0,,,,,,,
1,15,0,2009,,,,,2010,0,0,1,31,27,17,0,,
1,17,0,2009,13,10,3,0,2010,0,0,1,19,13,6,0,,
1,18,0,2009,28,18,16,0,2010,0,0,1,28,9,7,0,,
1,20,0,2009,100,55,45,1,2010,0,0,1,95,45,45,0,,
1,21,0,2009,42,21,14,0,2010,0,0,1,38,20,8,0,,
1,22,0,2009,33,29,17,0,2010,0,0,1,34,22,20,0,,
1,23,0,2009,94,57,32,0,2010,0,0,1,105,58,41,7,,
1,24,0,2009,73,42,36,0,2010,0,0,1,66,40,29,0,,
1,25,0,2009,26,19,8,0,2010,0,0,1,36,27,12,0,,
1,26,0,2009,66,56,42,0,2010,0,0,1,66,61,39,0,,
1,27,0,2009,30,34,23,0,2010,0,0,1,34,26,23,0,,
1,28,0,2009,64,64,28,0,2010,0,0,1,56,55,29,0,,
1,29,0,2009,18,9,8,0,2010,0,0,1,21,11,8,0,,
1,30,0,2009,66,31,30,0,2010,0,0,1,61,24,20,0,,
1,31,0,2009,10,4,3,0,2010,0,0,0,,,,,,
1,32,0,2009,40,27,16,0,2010,0,0,1,33,26,14,0,,
1,33,0,2009,32,51,25,0,2010,0,0,1,28,26,11,0,,
1,34,0,2009,83,74,45,0,2010,0,0,1,98,81,51,5,,
1,35,0,2009,65,45,35,0,2010,0,0,1,71,42,35,0,,
1,36,0,2009,33,24,20,0,2010,0,0,1,41,26,23,0,,
1,37,0,2009,17,6,4,0,2010,0,0,1,20,6,5,0,,
1,38,0,2009,74,58,39,0,2010,0,0,1,75,62,42,4,,
1,39,0,2009,83,51,23,0,2010,0,0,1,78,44,22,0,,
1,40,0,2009,28,15,7,0,2010,0,0,1,23,16,4,0,,
1,41,0,2009,75,100,51,11,2010,0,0,1,81,110,60,37,,
1,42,0,2009,91,47,44,4,2010,0,0,1,100,59,50,3,,
1,43,0,2009,87,78,47,4,2010,0,0,1,95,74,47,9,,
1,44,0,2009,26,12,11,0,2010,0,0,1,24,18,3,0,,
1,45,0,2009,50,30,26,0,2010,0,0,1,56,40,23,0,,
1,46,0,2009,70,54,35,0,2010,0,0,1,65,52,29,0,,
1,47,0,2009,14,9,5,0,2010,0,0,1,17,9,5,0,,
1,48,0,2009,10,3,3,0,2010,0,0,1,11,4,2,0,,
1,49,0,2009,49,39,34,0,2010,0,0,1,58,37,30,0,,
1,50,0,2009,27,19,19,0,2010,0,0,1,31,28,18,0,,
1,51,0,2009,18,16,11,0,2010,0,0,1,24,17,12,0,,
1,52,0,2009,93,54,31,0,2010,0,0,1,103,51,30,3,,
1,54,0,2009,59,37,23,0,2010,0,0,1,71,44,42,1,,
1,55,0,2009,70,45,43,0,2010,0,0,1,79,40,36,10,,
1,56,0,2009,42,39,23,0,2010,0,0,1,46,40,23,0,,
1,57,0,2009,24,7,6,0,2010,0,0,1,17,11,11,0,,
1,58,0,2009,61,22,15,0,2010,0,0,1,61,18,15,0,,
1,59,0,2009,90,53,48,14,2010,0,0,1,101,64,48,14,,
1,60,0,2009,86,55,44,1,2010,0,0,1,85,53,40,0,,
1,61,0,2009,21,15,10,0,2010,0,0,1,18,8,6,0,,
1,62,0,2009,33,17,12,0,2010,0,0,1,28,17,12,0,,
1,64,0,2009,34,28,27,0,2010,0,0,1,32,32,25,0,,
1,65,0,2009,60,33,23,0,2010,0,0,1,61,33,25,0,,
1,66,0,2009,61,19,18,0,2010,0,0,1,67,27,19,0,,
1,67,0,2009,47,18,17,0,2010,0,0,1,52,26,12,0,,
1,68,0,2009,26,9,9,0,2010,0,0,1,26,12,9,0,,
1,70,0,2009,6,4,3,0,2010,0,0,1,8,6,3,0,,
1,71,0,2009,15,6,2,0,2010,0,0,1,16,5,5,0,,
1,72,0,2009,24,13,8,0,2010,0,0,1,20,10,9,0,,
1,74,0,2009,15,4,3,0,2010,0,0,1,14,7,4,0,,
1,76,0,2009,32,15,14,0,2010,0,0,1,33,10,10,0,,
1,19A,0,2009,77,50,39,0,2010,0,0,1,75,46,38,0,,
1,19B,0,2009,60,39,20,0,2010,0,0,1,66,24,22,0,,
1,53X,0,2009,49,44,20,0,2010,0,0,1,51,36,16,0,,
1,53Y,0,2009,32,13,10,0,2010,0,0,1,40,22,14,0,,
1,63A,0,2009,64,54,27,0,2010,0,0,1,59,53,32,0,,
1,63B,0,2009,38,30,28,1,2010,0,0,1,39,24,18,0,,
1,69A,0,2009,22,10,6,0,2010,0,0,1,23,15,7,0,,
1,69B,0,2009,9,2,1,0,2010,0,0,1,8,2,1,0,,
1,69C,0,2009,15,4,2,0,2010,0,0,1,14,6,2,0,,
1,69D,0,2009,10,8,6,0,2010,0,0,1,16,10,15,0,,
1,73A,0,2009,4,0.5,0.5,0,2010,0,0,0,,,,,,
1,73B,0,2009,2.5,0.5,0.5,0,2010,0,0,0,,,,,,
1,73C,0,2009,5.5,1,1,0,2010,0,0,1,5,1,1,0,,
1,73D,0,2009,6.5,1,1,0,2010,0,0,1,5,1,1,0,,
1,73E,0,2009,3.5,0.5,0.5,0,2010,0,0,1,2.5,1,1,0,,
1,75A,0,2009,19,10,5,0,2010,0,0,1,25,15,9,0,,
1,75B,0,2009,16,12,4,0,2010,0,0,1,16,13,3,0,,
1,TR1,1,2009,26,22,20,0,2010,0,0,1,23,34,18,0,,
1,TR10,1,2009,21,14,13,0,2010,0,0,1,25,14,12,0,,
1,TR11,1,2009,27,13,7,0,2010,0,0,1,25,19,9,0,,
1,TR12,1,2009,34,20,16,0,2010,0,0,1,36,20,17,0,,
1,TR13,1,2009,31,21,16,0,2010,0,0,1,31,21,19,0,,
1,TR2,1,2009,23,25,16,0,2010,0,0,1,25,28,22,0,,
1,TR3,1,2009,25,31,11,0,2010,0,0,1,31,32,10,0,,
1,TR4,1,2009,27,20,18,0,2010,0,0,1,27,33,15,0,,
1,TR5,1,2009,27,19,15,0,2010,0,0,1,28,22,11,0,,
1,TR6,1,2009,18,18,11,0,2010,0,0,1,28,19,13,0,,
1,TR7,1,2009,16,11,8,0,2010,0,0,1,7,9,5,0,,
1,TR8,1,2009,27,17,7,0,2010,0,0,1,32,20,7,0,,
1,TR9,1,2009,35,22,11,0,2010,0,0,1,20,13,6,0,,
2,1,0,2009,64,43,29,0,2010,0,0,1,60,48,21,0,,
2,2,0,2009,52,32,20,0,2010,0,0,1,49,25,19,0,,
2,3,0,2009,97,74,40,0,2010,0,0,1,98,69,33,0,,
2,4,0,2009,97,51,31,0,2010,0,0,1,95,24,13,0,,
2,5,0,2009,42,25,16,0,2010,0,0,1,32,8,3,0,,
2,6,0,2009,31,26,15,0,2010,0,0,0,,,,,,
2,7,0,2009,116,70,49,0,2010,0,0,0,,,,,,
2,8,0,2009,126,132,70,25,2010,0,0,1,137,144,68,35,,
2,9,0,2009,70,52,34,0,2010,0,0,1,72,58,48,3,,
2,10,0,2009,145,25,22,0,2010,0,0,1,36,25,23,0,,
2,11,0,2009,55,54,43,0,2010,0,0,1,64,61,51,0,,
2,12,0,2009,25,8,5,0,2010,0,0,0,,,,,,
2,13,0,2009,87,72,38,4,2010,0,0,1,93,83,36,23,,
2,14,0,2009,9,4,3,0,2010,0,0,0,,,,,,
2,15,0,2009,86,77,58,0,2010,0,0,1,86,70,54,5,,
2,16,0,2009,49,34,24,0,2010,0,0,1,52,32,22,0,,
2,17,0,2009,110,85,58,0,2010,0,0,1,89,72,65,0,,
2,18,0,2009,40,31,12,0,2010,0,0,1,39,24,14,0,,
2,19,0,2009,71,60,45,8,2010,0,0,1,76,62,45,9,,
2,20,0,2009,75,67,42,0,2010,0,0,1,65,68,32,0,,
2,21,0,2009,67,31,25,0,2010,0,0,1,64,44,23,2,,
2,22,0,2009,18,9,7,0,2010,0,0,1,24,12,6,0,,
2,23,0,2009,38,34,17,0,2010,0,0,1,31,16,7,0,,
2,24,0,2009,100,74,40,0,2010,0,0,1,110,71,64,18,,
2,25,0,2009,89,63,48,0,2010,0,0,1,92,63,60,3,,
2,26,0,2009,28,21,26,0,2010,0,0,1,21,16,4,0,,
2,27,0,2009,54,37,23,0,2010,0,0,1,55,37,20,0,,
2,28,0,2009,22,8,7,0,2010,0,0,0,,,,,,
2,29,0,2009,27,17,13,0,2010,0,0,1,11,8,2,0,,
2,30,0,2009,31,16,10,0,2010,0,0,1,32,16,9,0,,
2,31,0,2009,101,62,55,3,2010,0,0,1,104,70,52,19,,
2,32,0,2009,10,5,3,0,2010,0,0,1,11,5,2,0,,
2,33,0,2009,11,6,4,0,2010,0,0,1,7,3,1,0,,
2,34,0,2009,58,21,21,0,2010,0,0,1,57,19,13,0,,
2,35,0,2009,48,56,26,0,2010,0,0,1,34,34,24,0,,
2,36,0,2009,71,47,35,0,2010,0,0,1,83,48,32,16,,
2,37,0,2009,89,70,51,0,2010,0,0,1,82,66,52,1,,
2,38,0,2009,22,39,21,0,2010,0,0,1,30,40,20,0,,
2,39,0,2009,36,13,4,0,2010,0,0,1,29,8,3,0,,
2,40,0,2009,17,11,3,0,2010,0,0,1,11,4,3,0,,
2,41,0,2009,12,6,4,0,2010,0,0,1,10,3,3,0,,
2,42,0,2009,58,54,42,0,2010,0,0,1,54,49,42,0,,
2,43,0,2009,16,7,3,0,2010,0,0,1,10,2,2,0,,
2,44,0,2009,10,6,3,0,2010,0,0,0,,,,,,
2,45,0,2009,33,44,41,0,2010,0,0,1,75,47,40,9,,
2,46,0,2009,56,36,33,0,2010,0,0,1,54,37,27,0,,
2,47,0,2009,48,31,10,2,2010,0,0,1,53,25,21,0,,
2,48,0,2009,82,49,31,0,2010,0,0,1,69,51,34,0,,
2,49,0,2009,114,65,34,0,2010,0,0,1,122,64,39,4,,
2,50,0,2009,70,46,27,0,2010,0,0,1,70,43,39,0,,
2,51,0,2009,81,59,44,0,2010,0,0,1,81,49,45,1,,
2,52,0,2009,68,16,20,0,2010,0,0,1,68,19,13,0,,
2,53,0,2009,20,6,6,0,2010,0,0,1,17,8,3,0,,
2,54,0,2009,86,49,36,0,2010,0,0,1,84,48,34,0,,
2,55,0,2009,45,36,20,0,2010,0,0,1,49,36,18,0,,
2,56,0,2009,49,24,14,0,2010,0,0,1,41,28,15,0,,
2,57,0,2009,96,37,29,1,2010,0,0,1,100,41,34,16,,
2,58,0,2009,45,37,21,0,2010,0,0,1,48,38,36,0,,
2,59,0,2009,60,20,8,0,2010,0,0,1,51,5,5,0,,
2,60,0,2009,10,10,6,0,2010,0,0,1,14,10,5,0,,
2,61,0,2009,33,13,4,0,2010,0,0,1,40,22,21,0,,
2,62,0,2009,18,8,6,0,2010,0,0,1,23,11,6,0,,
2,63,0,2009,79,98,44,0,2010,0,0,1,79,34,31,0,,
2,64,0,2009,13,8,7,0,2010,0,0,1,14,8,7,0,,
2,65,0,2009,,,,,2010,0,1,,9,1,1,0,,
2,TR1,1,2009,24,20,16,0,2010,0,0,1,31,31,17,0,,
2,TR10,1,2009,21,19,19,0,2010,0,0,1,23,24,23,0,,
2,TR11,1,2009,43,28,19,0,2010,0,0,1,45,33,15,0,,
2,TR12,1,2009,22,10,8,0,2010,0,0,1,29,17,11,0,,
2,TR13,1,2009,46,28,22,0,2010,0,0,1,48,45,20,0,,
2,TR14,1,2009,42,22,16,0,2010,0,0,1,41,28,24,0,,
2,TR15,1,2009,26,25,8,0,2010,0,0,1,26,34,12,0,,
2,TR16,1,2009,26,35,6,0,2010,0,0,1,27,12,3,0,,
2,TR17,1,2009,16,12,4,0,2010,0,0,1,18,16,8,0,,
2,TR18,1,2009,20,17,11,0,2010,0,0,1,27,19,13,0,,
2,TR2,1,2009,31,22,18,0,2010,0,0,1,35,19,16,0,,
2,TR3,1,2009,20,14,12,0,2010,0,0,1,21,18,15,0,,
2,TR4,1,2009,30,26,15,0,2010,0,0,1,32,29,24,0,,
2,TR5,1,2009,20,18,5,0,2010,0,0,1,27,18,4,0,,
2,TR6,1,2009,25,18,11,0,2010,0,0,1,22,24,21,0,,
2,TR7,1,2009,29,20,10,0,2010,0,0,1,38,28,13,0,,
2,TR8,1,2009,29,22,12,0,2010,0,0,1,30,15,8,0,,
2,TR9,1,2009,19,15,12,0,2010,0,0,1,28,20,15,0,,
3,1,0,2009,84,85,67,1,2010,0,0,1,91,94,79,10,,
3,2,0,2009,55,52,44,0,2010,0,0,1,59,52,40,9,,
3,3,0,2009,86,68,34,4,2010,0,0,1,88,63,40,25,,
3,4,0,2009,80,95,40,0,2010,0,0,1,81,115,43,19,,
3,5,0,2009,108,62,57,12,2010,0,0,1,96,74,56,55,,
3,6,0,2009,110,122,65,114,2010,0,0,1,122,134,58,121,,
3,7,0,2009,63,61,39,0,2010,0,0,1,67,64,34,2,,
3,8,0,2009,43,50,35,0,2010,0,0,1,50,57,34,0,,
3,9,0,2009,75,66,42,18,2010,0,0,1,81,80,41,6,,
3,10,0,2009,56,33,19,0,2010,0,0,1,66,44,31,1,,
3,11,0,2009,52,29,24,0,2010,0,0,1,61,24,23,1,,
3,12,0,2009,24,33,25,0,2010,0,0,1,30,24,14,0,,
3,13,0,2009,111,78,42,10,2010,0,0,1,110,67,46,28,,
3,14,0,2009,126,79,71,7,2010,0,0,1,127,91,77,18,,
3,15,0,2009,50,44,40,0,2010,0,0,1,52,46,23,0,,
3,16,0,2009,98,163,101,32,2010,0,0,1,98,160,90,66,,
3,17,0,2009,87,44,39,0,2010,0,0,1,94,52,36,7,,
3,18,0,2009,92,81,40,15,2010,0,0,1,91,54,42,10,,
3,19,0,2009,56,45,15,0,2010,0,0,1,71,44,22,0,,
3,20,0,2009,80,73,50,6,2010,0,0,1,83,94,53,45,,
3,21,0,2009,90,43,34,0,2010,0,0,1,101,57,56,3,,
3,22,0,2009,145,91,80,44,2010,0,0,1,143,109,81,71,,
3,23,0,2009,69,44,23,3,2010,0,0,1,72,42,20,3,,
3,24,0,2009,66,42,35,7,2010,0,0,1,62,46,31,11,,
3,25,0,2009,28,21,12,0,2010,0,0,1,35,23,16,0,,
3,26,0,2009,126,88,76,34,2010,0,0,1,128,96,81,32,,
3,27,0,2009,37,30,28,0,2010,0,0,1,42,34,27,0,,
3,28,0,2009,75,63,56,0,2010,0,0,1,72,71,60,0,,
3,29,0,2009,9,85,6,0,2010,0,0,1,10,6,4,0,,
3,30,0,2009,130,88,79,1,2010,0,0,1,136,90,75,56,,
3,31,0,2009,43,25,14,0,2010,0,0,1,39,29,18,0,,
3,32,0,2009,42,32,27,0,2010,0,0,1,42,28,16,0,,
3,33,0,2009,156,91,62,14,2010,0,0,1,150,75,62,18,,
3,34,0,2009,63,76,48,0,2010,0,0,1,57,71,46,3,,
3,35,0,2009,78,83,52,1,2010,0,0,1,71,65,52,14,,
3,36,0,2009,30,24,14,0,2010,0,0,1,23,21,19,0,,
3,37,0,2009,58,52,38,0,2010,0,0,1,57,49,47,3,,
3,38,0,2009,55,47,36,0,2010,0,0,1,60,44,36,4,,
3,39,0,2009,28,29,19,0,2010,0,0,1,32,41,24,0,,
3,40,0,2009,37,13,8,0,2010,0,0,1,42,23,13,0,,
3,41,0,2009,78,60,41,14,2010,0,0,1,79,68,50,43,,
3,42,0,2009,23,13,11,0,2010,0,0,1,11,2,2,0,,
3,43,0,2009,90,91,70,3,2010,0,0,1,89,95,83,14,,
3,44,0,2009,79,80,41,3,2010,0,0,1,80,89,52,29,,
3,45,0,2009,52,39,26,0,2010,0,0,1,54,42,24,0,,
3,46,0,2009,56,32,21,0,2010,0,0,1,87,43,32,0,,
3,47,0,2009,74,30,23,0,2010,0,0,,,,,,,
3,48,0,2009,55,53,48,0,2010,0,0,1,59,61,37,0,,
3,49,0,2009,45,28,11,0,2010,0,0,1,46,28,15,0,,
