"site","transect","subQuadrat","ID","fireYear","size","sizeNext","fl","fs","fps","surv","sds","time","TSFcont","TSF","LS","stage","stageNext","abTot","abRepro","abLarge"
"Retin",1,7,"RO1.7.2",1996,3.89182029811063,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,15,0,3
"Retin",1,7,"RO1.7.3",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,7,"RO1.7.4",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,7,"RO1.7.5",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,7,"RO1.7.6",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,7,"RO1.7.7",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,7,"RO1.7.8",1996,5.66296048013595,6.08677472691231,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",15,0,3
"Retin",1,7,"RO1.7.9",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,7,"RO1.7.10",1996,4.14313472639153,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,15,0,3
"Retin",1,7,"RO1.7.11",1996,5.52942908751142,5.77765232322266,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",15,0,3
"Retin",1,7,"RO1.7.12",1996,4.39444915467244,4.86753445045558,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",15,0,3
"Retin",1,7,"RO1.7.13",1996,5.605802066296,5.99146454710798,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",15,0,3
"Retin",1,7,"RO1.7.14",1996,4.49980967033027,5.04985600724954,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",15,0,3
"Retin",1,7,"RO1.7.15",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2011,15,">three","HG","SD",NA,15,0,3
"Retin",1,8,"RO1.8.1",1996,6.85118492749374,7.15539630189673,1,1,7,"1",NA,2011,15,">three","HG","LR","LR",3,3,3
"Retin",1,8,"RO1.8.2",1996,7.22983877815125,7.42595365707754,1,4,4,"1",NA,2011,15,">three","HG","LR","LR",3,3,3
"Retin",1,8,"RO1.8.3",1996,5.34710753071747,6.42971947803914,1,1,4,"1",NA,2011,15,">three","HG","SR","LR",3,3,3
"Retin",1,9,"RO1.9.1",1996,6.62273632394984,NA,1,1,8,"0",NA,2011,15,">three","HG","LR",NA,1,1,1
"Retin",2,2,"RO2.2.1",1996,4.70048036579242,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,3,0,2
"Retin",2,2,"RO2.2.2",1996,4.49980967033027,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,3,0,2
"Retin",2,2,"RO2.2.3",1996,5.03695260241363,5.8636311755981,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",3,0,2
"Retin",2,3,"RO2.3.1",1996,3.73766961828337,3.58351893845611,0,NA,NA,"1",3.73766961828337,2011,15,">three","HG","SD","J",7,0,4
"Retin",2,3,"RO2.3.2",1996,3.73766961828337,5.59842195899838,0,NA,NA,"1",3.73766961828337,2011,15,">three","HG","SD","J",7,0,4
"Retin",2,3,"RO2.3.3",1996,5.78074351579233,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,4
"Retin",2,3,"RO2.3.4",1996,4.70048036579242,5.65248918026865,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",7,0,4
"Retin",2,3,"RO2.3.5",1996,4.59511985013459,5.77765232322266,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",7,0,4
"Retin",2,3,"RO2.3.6",1996,5.04985600724954,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,4
"Retin",2,3,"RO2.3.7",1996,4.34380542185368,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,4
"Retin",2,4,"RO2.4.1",1996,4.969813299576,5.66296048013595,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",5,0,4
"Retin",2,4,"RO2.4.2",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,5,0,4
"Retin",2,4,"RO2.4.3",1996,4.78749174278205,5.42934562895444,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",5,0,4
"Retin",2,4,"RO2.4.4",1996,4.969813299576,5.8636311755981,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",5,0,4
"Retin",2,4,"RO2.4.5",1996,4.70048036579242,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,5,0,4
"Retin",2,7,"RO2.7.1",1996,6.13988455222626,5.66296048013595,1,1,3,"1",NA,2011,15,">three","HG","LR","LR",21,2,3
"Retin",2,7,"RO2.7.2",1996,5.12396397940326,5.31811999384422,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",21,2,3
"Retin",2,7,"RO2.7.3",1996,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.4",1996,4.39444915467244,4.64439089914137,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",21,2,3
"Retin",2,7,"RO2.7.5",1996,3.58351893845611,NA,0,NA,NA,"0",3.58351893845611,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.6",1996,4.39444915467244,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,21,2,3
"Retin",2,7,"RO2.7.7",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,21,2,3
"Retin",2,7,"RO2.7.8",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,21,2,3
"Retin",2,7,"RO2.7.9",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.10",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,21,2,3
"Retin",2,7,"RO2.7.11",1996,5.57594910314632,5.79909265446053,1,1,7,"1",NA,2011,15,">three","HG","LR","LR",21,2,3
"Retin",2,7,"RO2.7.12",1996,4.14313472639153,4.68213122712422,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",21,2,3
"Retin",2,7,"RO2.7.13",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.14",1996,2.99573227355399,NA,0,NA,NA,"0",2.99573227355399,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.15",1996,2.77258872223978,NA,0,NA,NA,"0",2.77258872223978,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.16",1996,2.484906649788,NA,0,NA,NA,"0",2.484906649788,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.17",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.18",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.19",1996,2.19722457733622,NA,0,NA,NA,"0",2.19722457733622,2011,15,">three","HG","SD",NA,21,2,3
"Retin",2,7,"RO2.7.20",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,21,2,3
"Retin",2,7,"RO2.7.21",1996,3.89182029811063,5.59842195899838,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",21,2,3
"Retin",2,8,"RO2.8.1",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2011,15,">three","HG","SD",NA,1,0,0
"Retin",3,1,"RO3.1.1",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2011,15,">three","HG","SD",NA,5,0,0
"Retin",3,1,"RO3.1.2",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,5,0,0
"Retin",3,1,"RO3.1.3",1996,4.38202663467388,4.58496747867057,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",5,0,0
"Retin",3,1,"RO3.1.4",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,5,0,0
"Retin",3,1,"RO3.1.5",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,5,0,0
"Retin",3,3,"RO3.3.1",1996,5.96870755998537,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,3
"Retin",3,3,"RO3.3.2",1996,4.59511985013459,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,3
"Retin",3,3,"RO3.3.3",1996,4.96284463025991,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,3
"Retin",3,3,"RO3.3.4",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,3
"Retin",3,3,"RO3.3.5",1996,4.14313472639153,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,3
"Retin",3,3,"RO3.3.6",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,7,0,3
"Retin",3,3,"RO3.3.7",1996,4.15888308335967,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,7,0,3
"Retin",3,4,"RO3.4.1",1996,4.49980967033027,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,16,0,7
"Retin",3,4,"RO3.4.2",1996,4.60517018598809,4.90527477843843,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",16,0,7
"Retin",3,4,"RO3.4.3",1996,4.68213122712422,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,16,0,7
"Retin",3,4,"RO3.4.4",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,16,0,7
"Retin",3,4,"RO3.4.5",1996,3.17805383034795,3.87120101090789,0,NA,NA,"1",3.17805383034795,2011,15,">three","HG","SD","J",16,0,7
"Retin",3,4,"RO3.4.6",1996,3.58351893845611,NA,0,NA,NA,"0",3.58351893845611,2011,15,">three","HG","SD",NA,16,0,7
"Retin",3,4,"RO3.4.7",1996,4.70048036579242,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,16,0,7
"Retin",3,4,"RO3.4.8",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,16,0,7
"Retin",3,4,"RO3.4.9",1996,4.76217393479776,5.19295685089021,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",16,0,7
"Retin",3,4,"RO3.4.10",1996,4.68213122712422,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,16,0,7
"Retin",3,4,"RO3.4.11",1996,5.96870755998537,6.45833828334479,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",16,0,7
"Retin",3,4,"RO3.4.12",1996,4.0943445622221,4.68213122712422,0,NA,NA,"1",4.0943445622221,2011,15,">three","HG","SD","J",16,0,7
"Retin",3,4,"RO3.4.13",1996,3.98898404656427,4.14313472639153,0,NA,NA,"1",3.98898404656427,2011,15,">three","HG","SD","J",16,0,7
"Retin",3,4,"RO3.4.14",1996,4.0943445622221,3.98898404656427,0,NA,NA,"1",4.0943445622221,2011,15,">three","HG","SD","J",16,0,7
"Retin",3,4,"RO3.4.15",1996,3.98898404656427,NA,0,NA,NA,"0",3.98898404656427,2011,15,">three","HG","SD",NA,16,0,7
"Retin",3,4,"RO3.4.16",1996,4.68213122712422,5.8348107370626,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",16,0,7
"Retin",3,5,"RO3.5.1",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,14,2,3
"Retin",3,5,"RO3.5.2",1996,4.78749174278205,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,14,2,3
"Retin",3,5,"RO3.5.3",1996,4.59511985013459,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,14,2,3
"Retin",3,5,"RO3.5.4",1996,3.2188758248682,NA,0,NA,NA,"0",3.2188758248682,2011,15,">three","HG","SD",NA,14,2,3
"Retin",3,5,"RO3.5.5",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2011,15,">three","HG","SD",NA,14,2,3
"Retin",3,5,"RO3.5.6",1996,3.46573590279973,NA,1,1,0,"0",NA,2011,15,">three","HG","SR",NA,14,2,3
"Retin",3,5,"RO3.5.7",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2011,15,">three","HG","SD",NA,14,2,3
"Retin",3,5,"RO3.5.8",1996,3.98898404656427,NA,1,1,0,"0",NA,2011,15,">three","HG","SR",NA,14,2,3
"Retin",3,5,"RO3.5.9",1996,4.27666611901606,5.39816270151775,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",14,2,3
"Retin",3,5,"RO3.5.10",1996,4.38202663467388,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,14,2,3
"Retin",3,5,"RO3.5.11",1996,3.2188758248682,NA,0,NA,NA,"0",3.2188758248682,2011,15,">three","HG","SD",NA,14,2,3
"Retin",3,5,"RO3.5.12",1996,4.14313472639153,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,14,2,3
"Retin",3,5,"RO3.5.13",1996,2.99573227355399,4.0943445622221,0,NA,NA,"1",2.99573227355399,2011,15,">three","HG","SD","J",14,2,3
"Retin",3,5,"RO3.5.14",1996,4.96284463025991,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,14,2,3
"Retin",3,6,"RO3.6.1",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.2",1996,2.99573227355399,NA,0,NA,NA,"0",2.99573227355399,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.3",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.4",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.5",1996,3.3322045101752,NA,0,NA,NA,"0",3.3322045101752,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.6",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.7",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2011,15,">three","HG","SD",NA,9,0,1
"Retin",3,6,"RO3.6.8",1996,4.14313472639153,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,9,0,1
"Retin",3,6,"RO3.6.9",1996,6.16541785423142,5.78074351579233,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",9,0,1
"Retin",3,7,"RO3.7.1",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,5,0,1
"Retin",3,7,"RO3.7.2",1996,4.59511985013459,5.54126354515843,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",5,0,1
"Retin",3,7,"RO3.7.3",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2011,15,">three","HG","SD",NA,5,0,1
"Retin",3,7,"RO3.7.4",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2011,15,">three","HG","SD",NA,5,0,1
"Retin",3,7,"RO3.7.5",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,5,0,1
"Retin",3,8,"RO3.8.1",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,19,1,6
"Retin",3,8,"RO3.8.2",1996,3.73766961828337,3.3322045101752,0,NA,NA,"1",3.73766961828337,2011,15,">three","HG","SD","J",19,1,6
"Retin",3,8,"RO3.8.3",1996,3.73766961828337,5.2040066870768,0,NA,NA,"1",3.73766961828337,2011,15,">three","HG","SD","J",19,1,6
"Retin",3,8,"RO3.8.4",1996,3.73766961828337,4.9416424226093,0,NA,NA,"1",3.73766961828337,2011,15,">three","HG","SD","J",19,1,6
"Retin",3,8,"RO3.8.5",1996,3.98898404656427,NA,0,NA,NA,"0",3.98898404656427,2011,15,">three","HG","SD",NA,19,1,6
"Retin",3,8,"RO3.8.6",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,19,1,6
"Retin",3,8,"RO3.8.7",1996,3.58351893845611,3.17805383034795,0,NA,NA,"1",3.58351893845611,2011,15,">three","HG","SD","J",19,1,6
"Retin",3,8,"RO3.8.8",1996,5.54126354515843,3.98898404656427,1,1,5,"1",NA,2011,15,">three","HG","LR","SR",19,1,6
"Retin",3,8,"RO3.8.9",1996,4.96284463025991,5.41164605185504,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",19,1,6
"Retin",3,8,"RO3.8.10",1996,5.66296048013595,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,19,1,6
"Retin",3,8,"RO3.8.11",1996,3.91202300542815,4.0943445622221,0,NA,NA,"1",3.91202300542815,2011,15,">three","HG","SD","J",19,1,6
"Retin",3,8,"RO3.8.12",1996,4.90527477843843,5.59842195899838,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",19,1,6
"Retin",3,8,"RO3.8.13",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2011,15,">three","HG","SD",NA,19,1,6
"Retin",3,8,"RO3.8.14",1996,2.89037175789616,NA,0,NA,NA,"0",2.89037175789616,2011,15,">three","HG","SD",NA,19,1,6
"Retin",3,8,"RO3.8.15",1996,2.70805020110221,NA,0,NA,NA,"0",2.70805020110221,2011,15,">three","HG","SD",NA,19,1,6
"Retin",3,8,"RO3.8.16",1996,3.2188758248682,NA,0,NA,NA,"0",3.2188758248682,2011,15,">three","HG","SD",NA,19,1,6
"Retin",3,8,"RO3.8.17",1996,3.80666248977032,2.70805020110221,0,NA,NA,"1",3.80666248977032,2011,15,">three","HG","SD","J",19,1,6
"Retin",3,8,"RO3.8.18",1996,5.41610040220442,5.77765232322266,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",19,1,6
"Retin",3,8,"RO3.8.19",1996,4.79579054559674,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,19,1,6
"Retin",3,9,"RO3.9.1",1996,3.55534806148941,NA,0,NA,NA,"0",3.55534806148941,2011,15,">three","HG","SD",NA,13,6,10
"Retin",3,9,"RO3.9.2",1996,6.39692965521615,5.12396397940326,1,2,4,"1",NA,2011,15,">three","HG","LR","SR",13,6,10
"Retin",3,9,"RO3.9.3",1996,5.2040066870768,5.5834963087817,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",13,6,10
"Retin",3,9,"RO3.9.4",1996,4.59511985013459,4.76217393479776,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",13,6,10
"Retin",3,9,"RO3.9.5",1996,4.78749174278205,5.10594547390058,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",13,6,10
"Retin",3,9,"RO3.9.6",1996,5.04985600724954,5.39816270151775,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",13,6,10
"Retin",3,9,"RO3.9.7",1996,3.87120101090789,4.68213122712422,0,NA,NA,"1",3.87120101090789,2011,15,">three","HG","SD","J",13,6,10
"Retin",3,9,"RO3.9.8",1996,3.17805383034795,1.38629436111989,0,NA,NA,"1",3.17805383034795,2011,15,">three","HG","SD","J",13,6,10
"Retin",3,9,"RO3.9.9",1996,6.10479323241498,NA,1,2,6,"0",NA,2011,15,">three","HG","LR",NA,13,6,10
"Retin",3,9,"RO3.9.10",1996,6.29894924685594,NA,1,1,7,"0",NA,2011,15,">three","HG","LR",NA,13,6,10
"Retin",3,9,"RO3.9.11",1996,5.12396397940326,5.07517381523383,1,1,3,"1",NA,2011,15,">three","HG","SR","SR",13,6,10
"Retin",3,9,"RO3.9.12",1996,4.86753445045558,5.29831736654804,1,1,2,"1",NA,2011,15,">three","HG","SR","SR",13,6,10
"Retin",3,9,"RO3.9.13",1996,5.10594547390058,5.4553211153577,1,1,3,"1",NA,2011,15,">three","HG","SR","SR",13,6,10
"Retin",3,10,"RO3.10.1",1996,5.33753807970132,6.08677472691231,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",3,0,2
"Retin",3,10,"RO3.10.2",1996,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,15,">three","HG","SD",NA,3,0,2
"Retin",3,10,"RO3.10.3",1996,4.969813299576,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,3,0,2
"Retin",4,3,"RO4.3.1",1996,3.55534806148941,4.27666611901606,0,NA,NA,"1",3.55534806148941,2011,15,">three","HG","SD","J",11,1,3
"Retin",4,3,"RO4.3.2",1996,4.02535169073515,5.23110861685459,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",11,1,3
"Retin",4,3,"RO4.3.3",1996,6.23441072571837,6.04025471127741,1,1,9,"1",NA,2011,15,">three","HG","LR","LR",11,1,3
"Retin",4,3,"RO4.3.4",1996,2.77258872223978,NA,0,NA,NA,"0",2.77258872223978,2011,15,">three","HG","SD",NA,11,1,3
"Retin",4,3,"RO4.3.5",1996,4.60517018598809,5.17048399503815,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",11,1,3
"Retin",4,3,"RO4.3.6",1996,4.38202663467388,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,11,1,3
"Retin",4,3,"RO4.3.7",1996,3.40119738166216,NA,0,NA,NA,"0",3.40119738166216,2011,15,">three","HG","SD",NA,11,1,3
"Retin",4,3,"RO4.3.8",1996,4.49980967033027,5.75257263882563,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",11,1,3
"Retin",4,3,"RO4.3.9",1996,4.96284463025991,6.06842558824411,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",11,1,3
"Retin",4,3,"RO4.3.10",1996,4.38202663467388,5.31811999384422,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",11,1,3
"Retin",4,3,"RO4.3.11",1996,4.49980967033027,5.65248918026865,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",11,1,3
"Retin",4,4,"RO4.4.1",1996,5.65248918026865,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.2",1996,5.98896141688986,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.3",1996,5.99146454710798,NA,1,1,5,"0",NA,2011,15,">three","HG","LR",NA,25,3,8
"Retin",4,4,"RO4.4.4",1996,4.27666611901606,4.64439089914137,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",25,3,8
"Retin",4,4,"RO4.4.5",1996,4.27666611901606,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.6",1996,3.87120101090789,5.19295685089021,0,NA,NA,"1",3.87120101090789,2011,15,">three","HG","SD","J",25,3,8
"Retin",4,4,"RO4.4.7",1996,3.87120101090789,NA,0,NA,NA,"0",3.87120101090789,2011,15,">three","HG","SD",NA,25,3,8
"Retin",4,4,"RO4.4.8",1996,4.02535169073515,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.9",1996,3.17805383034795,NA,0,NA,NA,"0",3.17805383034795,2011,15,">three","HG","SD",NA,25,3,8
"Retin",4,4,"RO4.4.10",1996,5.03695260241363,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.11",1996,4.27666611901606,5.47227067367148,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",25,3,8
"Retin",4,4,"RO4.4.12",1996,2.99573227355399,NA,0,NA,NA,"0",2.99573227355399,2011,15,">three","HG","SD",NA,25,3,8
"Retin",4,4,"RO4.4.13",1996,4.38202663467388,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.14",1996,3.91202300542815,4.969813299576,0,NA,NA,"1",3.91202300542815,2011,15,">three","HG","SD","J",25,3,8
"Retin",4,4,"RO4.4.15",1996,5.66988092298052,NA,0,NA,NA,"0",NA,2011,15,">three","HG","LR",NA,25,3,8
"Retin",4,4,"RO4.4.16",1996,4.78749174278205,5.27811465923052,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",25,3,8
"Retin",4,4,"RO4.4.17",1996,4.70048036579242,5.27299955856375,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",25,3,8
"Retin",4,4,"RO4.4.18",1996,4.24849524204936,4.9416424226093,0,NA,NA,"1",NA,2011,15,">three","HG","J","SR",25,3,8
"Retin",4,4,"RO4.4.19",1996,4.24849524204936,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.20",1996,3.68887945411394,NA,0,NA,NA,"0",3.68887945411394,2011,15,">three","HG","SD",NA,25,3,8
"Retin",4,4,"RO4.4.21",1996,4.18965474202643,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,25,3,8
"Retin",4,4,"RO4.4.22",1996,6.37672694789863,6.94119005506837,0,NA,NA,"1",NA,2011,15,">three","HG","LR","LR",25,3,8
"Retin",4,4,"RO4.4.23",1996,3.55534806148941,5.01063529409626,0,NA,NA,"1",3.55534806148941,2011,15,">three","HG","SD","J",25,3,8
"Retin",4,4,"RO4.4.24",1996,4.47733681447821,5.77765232322266,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",25,3,8
"Retin",4,4,"RO4.4.25",1996,4.18965474202643,5.52942908751142,0,NA,NA,"1",NA,2011,15,">three","HG","J","LR",25,3,8
"Retin",4,6,"RO4.6.1",1996,4.78749174278205,NA,0,NA,NA,"0",NA,2011,15,">three","HG","J",NA,1,0,1
"Retin",4,9,"RO4.9.1",1996,5.70044357339069,5.03695260241363,1,1,7,"1",NA,2011,15,">three","HG","LR","SR",1,1,1
"Tarifa",4,1,"TV4.1.1",1986,5.03695260241363,4.76217393479776,0,NA,NA,"1",NA,2011,25,">three","LG","J","SR",4,2,4
"Tarifa",4,1,"TV4.1.2",1986,5.48063892334199,NA,0,NA,NA,"0",NA,2011,25,">three","LG","J",NA,4,2,4
"Tarifa",4,2,"TV4.2.1",1986,4.02535169073515,NA,0,NA,NA,"0",NA,2011,25,">three","LG","J",NA,3,1,2
"Tarifa",4,3,"TV4.3.1",1986,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,25,">three","LG","SD",NA,4,0,0
"Tarifa",4,3,"TV4.3.2",1986,3.2188758248682,NA,0,NA,NA,"0",3.2188758248682,2011,25,">three","LG","SD",NA,4,0,0
"Tarifa",4,3,"TV4.3.3",1986,3.73766961828337,NA,0,NA,NA,"0",3.73766961828337,2011,25,">three","LG","SD",NA,4,0,0
"Tarifa",4,3,"TV4.3.4",1986,3.89182029811063,NA,0,NA,NA,"0",NA,2011,25,">three","LG","J",NA,4,0,0
"Tarifa",4,9,"TV4.9.1",1986,6.03548143252476,5.48063892334199,1,1,0,"1",NA,2011,25,">three","LG","LR","SR",2,1,1
