"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.812097107728863,0,1,3,15,0,0,0,20,0.476493728350663
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.791330966701974,1,1,3,15,0,0,0,20,0.42515770510778
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.691825777703382,0,1,3,15,0,0,0,20,0.403395715811357
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.601851847575812,1,1,3,15,0,0,0,20,0.384077933825683
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.696194591016921,0,1,3,15,0,0,0,20,0.487856812938389
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.834413176682004,1,1,3,15,0,0,0,20,0.544871002908954
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.694911259790066,0,1,3,15,0,0,0,20,0.51966179694556
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.646406121809983,1,1,3,15,0,0,0,20,0.377223743923253
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.818008713936448,0,1,3,15,0,0,0,20,0.46280918822957
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.648970142687308,1,1,3,15,0,0,0,20,0.321118121254819
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.770266252831023,0,1,3,15,0,0,0,20,0.541676546030994
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.680586250080257,1,1,3,15,0,0,0,20,0.397851750920049
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.59975519421025,0,1,3,15,0,0,0,20,0.440717714121577
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.745034892031808,1,1,3,15,0,0,0,20,0.433953279264906
"10.1098/rstb.2022.0194","2023","Birds","Prunella modularis","Europe","Tbr","C","all","all",0.827344281777578,0,1,3,15,0,0,0,20,0.616610662819962
