"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.366024368660617,0,1,3,15,0,0,0,20,0.179013506081347
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.518625630999209,1,1,3,15,0,0,0,20,0.215523879041748
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.882112968718417,0,1,3,15,0,0,0,20,0.411293821407504
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.251904835727578,1,1,3,15,0,0,0,20,0.115115124844259
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.295535541429975,0,1,3,15,0,0,0,20,0.134413316365626
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.273176823602059,1,1,3,15,0,0,0,20,0.141428425356059
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.310676977054171,0,1,3,15,0,0,0,20,0.154684353962018
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.343237727400004,1,1,3,15,0,0,0,20,0.163020150660625
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.823498933475095,0,1,3,15,0,0,0,20,0.388046060508574
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.366024368660617,1,1,3,15,0,0,0,20,0.179013506081347
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.518625630999209,0,1,3,15,0,0,0,20,0.215523879041748
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.01184075031309,1,1,3,15,0,0,0,20,0.432029220178382
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.251904835727578,0,1,3,15,0,0,0,20,0.115115124844259
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.295535541429975,1,1,3,15,0,0,0,20,0.134413316365626
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.286270433105576,0,1,3,15,0,0,0,20,0.146708070070033
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.310676977054171,1,1,3,15,0,0,0,20,0.154684353962018
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,0,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.613008520650241,1,1,3,15,0,0,0,20,0.295028194424211
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.612911308671951,0,1,3,15,0,0,0,20,0.269106371057824
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.740960869772375,1,1,3,15,0,0,0,20,0.420711974553333
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.940373601632047,0,1,3,15,0,0,0,20,0.438230495815191
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.01185979895696,1,1,3,15,0,0,0,20,0.536840165489852
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,0,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.48947359275442,1,1,3,15,0,0,0,20,0.296149939786709
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.911577533321979,0,1,3,15,0,0,0,20,0.372145254160981
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,1,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.613008520650241,0,1,3,15,0,0,0,20,0.295028194424211
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.773074926758567,1,1,3,15,0,0,0,20,0.317677363313721
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.740960869772375,0,1,3,15,0,0,0,20,0.420711974553333
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.892786939617042,1,1,3,15,0,0,0,20,0.419980702285775
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.09124979472753,0,1,3,15,0,0,0,20,0.607227883184024
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,1,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.474087798939852,0,1,3,15,0,0,0,20,0.273859431064477
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.911577533321979,1,1,3,15,0,0,0,20,0.372145254160981
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,0,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.611533341609548,1,1,3,15,0,0,0,20,0.321970242067608
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.773074926758567,0,1,3,15,0,0,0,20,0.317677363313721
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.740960869772375,1,1,3,15,0,0,0,20,0.420711974553333
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.806767279873658,0,1,3,15,0,0,0,20,0.3798628078988
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.03871803189694,1,1,3,15,0,0,0,20,0.491683770125546
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,0,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.474087798939852,1,1,3,15,0,0,0,20,0.273859431064477
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.911577533321979,0,1,3,15,0,0,0,20,0.372145254160981
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,1,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.611533341609548,0,1,3,15,0,0,0,20,0.321970242067608
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.773074926758567,1,1,3,15,0,0,0,20,0.317677363313721
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.766499263305168,0,1,3,15,0,0,0,20,0.38627020870441
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.720240298975188,1,1,3,15,0,0,0,20,0.335237065175946
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.870145147702284,0,1,3,15,0,0,0,20,0.43943275686095
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,1,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.474087798939852,0,1,3,15,0,0,0,20,0.273859431064477
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.927622679549193,1,1,3,15,0,0,0,20,0.37987727761087
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,0,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.611533341609548,1,1,3,15,0,0,0,20,0.321970242067608
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.774947918712581,0,1,3,15,0,0,0,20,0.335971137318396
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.766499263305168,1,1,3,15,0,0,0,20,0.38627020870441
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.05805390811847,0,1,3,15,0,0,0,20,0.43454169998236
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.13798891019677,1,1,3,15,0,0,0,20,0.56286239377893
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,0,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.474087798939852,1,1,3,15,0,0,0,20,0.273859431064477
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.927622679549193,0,1,3,15,0,0,0,20,0.37987727761087
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,1,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.611533341609548,0,1,3,15,0,0,0,20,0.321970242067608
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.864332445970613,1,1,3,15,0,0,0,20,0.36316178905263
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.668162987937456,0,1,3,15,0,0,0,20,0.342362034618872
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.973029679128297,1,1,3,15,0,0,0,20,0.422671722126269
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.28296604217739,0,1,3,15,0,0,0,20,0.652999997579873
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,1,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.538146518106568,0,1,3,15,0,0,0,20,0.3040512754028
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.933197139970601,1,1,3,15,0,0,0,20,0.373174786036835
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.582699052327344,0,1,3,15,0,0,0,20,0.342780841365447
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.611533341609548,1,1,3,15,0,0,0,20,0.321970242067608
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.768312254398798,0,1,3,15,0,0,0,20,0.34881929205473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.668162987937456,1,1,3,15,0,0,0,20,0.342362034618872
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.927716395605669,0,1,3,15,0,0,0,20,0.429032025872207
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.1003266735026,1,1,3,15,0,0,0,20,0.524455385598603
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446632093589441,0,1,3,15,0,0,0,20,0.225358895957473
"10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.603679759417249,1,1,3,15,0,0,0,20,0.313227549256538
